"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2014","TR41","Million euro","38,823.06",""
"2014","TR42","Million euro","41,313.03",""
"2014","TR51","Million euro","64,330.79",""
"2014","TR52","Million euro","17,127.65",""
"2014","TR61","Million euro","27,460.28",""
"2014","TR62","Million euro","26,916.63",""
"2014","TR63","Million euro","17,303.16",""
"2014","TR71","Million euro","9,532.86",""
"2014","TR72","Million euro","16,746.08",""
"2014","TR81","Million euro","6,607.07",""
"2014","TR82","Million euro","4,957.13",""
"2014","TR83","Million euro","16,482.09",""
"2014","TR90","Million euro","16,361.33",""
"2014","TRA1","Million euro","6,241.89",""
"2014","TRA2","Million euro","4,275.08",""
"2014","TRB1","Million euro","9,153.63",""
"2014","TRB2","Million euro","7,842.35",""
"2014","TRC1","Million euro","15,458.18",""
"2014","TRC2","Million euro","13,272.37",""
"2014","TRC3","Million euro","9,179.92",""
"2015","BE10","Million euro","74,521.79",""
"2015","BE21","Million euro","78,861.05",""
"2015","BE22","Million euro","25,880",""
"2015","BE23","Million euro","50,162.88",""
"2015","BE24","Million euro","44,088.83",""
"2015","BE25","Million euro","41,993.63",""
"2015","BE31","Million euro","16,326.11",""
"2015","BE32","Million euro","31,361.48",""
"2015","BE33","Million euro","28,772.87",""
"2015","BE34","Million euro","6,500.34",""
"2015","BE35","Million euro","12,282.29",""
"2015","BEZZ","Million euro","258.93",""
"2015","BG31","Million euro","3,074.52",""
"2015","BG32","Million euro","3,619.18",""
"2015","BG33","Million euro","4,936.63",""
"2015","BG34","Million euro","5,535.48",""
"2015","BG41","Million euro","21,695.88",""
"2015","BG42","Million euro","6,426.78",""
"2015","CZ01","Million euro","42,448.39",""
"2015","CZ02","Million euro","19,022.76",""
"2015","CZ03","Million euro","16,935.9",""
"2015","CZ04","Million euro","13,276.93",""
"2015","CZ05","Million euro","19,773.43",""
"2015","CZ06","Million euro","25,060.83",""
"2015","CZ07","Million euro","15,827.88",""
"2015","CZ08","Million euro","16,127.17",""
"2015","DK01","Million euro","111,122.73",""
"2015","DK02","Million euro","27,592.27",""
"2015","DK03","Million euro","52,592.07",""
"2015","DK04","Million euro","54,150.95",""
"2015","DK05","Million euro","23,613.64",""
"2015","DKZZ","Million euro","3,946.04",""
"2015","DE11","Million euro","198,387.19","e"
"2015","DE12","Million euro","113,776.08","e"
"2015","DE13","Million euro","79,863.21","e"
"2015","DE14","Million euro","72,839.24","e"
"2015","DE21","Million euro","244,333.76","e"
"2015","DE22","Million euro","43,861.34","e"
"2015","DE23","Million euro","42,389.33","e"
"2015","DE24","Million euro","36,658.27","e"
"2015","DE25","Million euro","70,247.72","e"
"2015","DE26","Million euro","48,315.59","e"
"2015","DE27","Million euro","67,975.26","e"
"2015","DE30","Million euro","124,576.03","e"
"2015","DE40","Million euro","65,442.44","e"
"2015","DE50","Million euro","31,222.41","e"
"2015","DE60","Million euro","110,434.62","e"
"2015","DE71","Million euro","186,857.88","e"
"2015","DE72","Million euro","32,541.95","e"
"2015","DE73","Million euro","41,289.63","e"
"2015","DE80","Million euro","40,397.62","e"
"2015","DE91","Million euro","58,224.84","e"
"2015","DE92","Million euro","74,481.32","e"
"2015","DE93","Million euro","44,878.74","e"
"2015","DE94","Million euro","81,699.88","e"
"2015","DEA1","Million euro","202,341.79","e"
"2015","DEA2","Million euro","176,907.45","e"
"2015","DEA3","Million euro","81,715.71","e"
"2015","DEA4","Million euro","72,593.78","e"
"2015","DEA5","Million euro","117,061.81","e"
"2015","DEB1","Million euro","47,697.49","e"
"2015","DEB2","Million euro","15,515.35","e"
"2015","DEB3","Million euro","72,670.98","e"
"2015","DEC0","Million euro","34,326.87","e"
"2015","DED2","Million euro","45,673.15","e"
"2015","DED4","Million euro","38,291","e"
"2015","DED5","Million euro","30,233.57","e"
"2015","DEE0","Million euro","57,907.64","e"
"2015","DEF0","Million euro","86,885.5","e"
"2015","DEG0","Million euro","58,350.56","e"
"2015","EE00","Million euro","20,652.01",""
"2015","IE04","Million euro","22,819.65",""
"2015","IE05","Million euro","111,791.11",""
"2015","IE06","Million euro","127,855.41",""
"2015","EL51","Million euro","6,830.77","p"
"2015","EL52","Million euro","23,918.11","p"
"2015","EL53","Million euro","4,336.71","p"
"2015","EL54","Million euro","3,925.24","p"
"2015","EL61","Million euro","9,153.57","p"
"2015","EL62","Million euro","3,128.53","p"
"2015","EL63","Million euro","8,155.8","p"
"2015","EL64","Million euro","7,960.02","p"
"2015","EL65","Million euro","7,830.24","p"
"2015","EL30","Million euro","84,514.6","p"
"2015","EL41","Million euro","2,504.2","p"
"2015","EL42","Million euro","6,120.53","p"
"2015","EL43","Million euro","8,880.05","p"
"2015","ES11","Million euro","56,300.06",""
"2015","ES12","Million euro","21,247.44",""
"2015","ES13","Million euro","12,181.45",""
"2015","ES21","Million euro","66,118.9",""
"2015","ES22","Million euro","18,403.54",""
"2015","ES23","Million euro","7,886.07",""
"2015","ES24","Million euro","33,326.71",""
"2015","ES30","Million euro","204,304.27",""
"2015","ES41","Million euro","53,534.64",""
"2015","ES42","Million euro","37,442.01",""
"2015","ES43","Million euro","17,522.73",""
"2015","ES51","Million euro","205,349.96",""
"2015","ES52","Million euro","100,851.36",""
"2015","ES53","Million euro","27,617.76",""
"2015","ES61","Million euro","145,760.53",""
"2015","ES62","Million euro","28,236.27",""
"2015","ES63","Million euro","1,599.94",""
"2015","ES64","Million euro","1,457.99",""
"2015","ES70","Million euro","41,150.18",""
"2015","ESZZ","Million euro","873.43",""
"2015","FR10","Million euro","671,048.25",""
"2015","FRB0","Million euro","70,229.86",""
"2015","FRC1","Million euro","44,669.61",""
"2015","FRC2","Million euro","29,404.7",""
"2015","FRD1","Million euro","38,680.85",""
"2015","FRD2","Million euro","53,128.69",""
"2015","FRE1","Million euro","108,934.72",""
"2015","FRE2","Million euro","48,381.65",""
"2015","FRF1","Million euro","56,713.17",""
"2015","FRF2","Million euro","37,347.9",""
"2015","FRF3","Million euro","57,818.66",""
"2015","FRG0","Million euro","109,964.73",""
"2015","FRH0","Million euro","91,405.56",""
"2015","FRI1","Million euro","96,758.29",""
"2015","FRI2","Million euro","18,189.74",""
"2015","FRI3","Million euro","48,192.46",""
"2015","FRJ1","Million euro","68,279.68",""
"2015","FRJ2","Million euro","91,046.31",""
"2015","FRK1","Million euro","36,555.35",""
"2015","FRK2","Million euro","213,642.1",""
"2015","FRL0","Million euro","154,081.04",""
"2015","FRM0","Million euro","8,761.71",""
"2015","FRY1","Million euro","9,723.56",""
"2015","FRY2","Million euro","9,289.24",""
"2015","FRY3","Million euro","4,441.32",""
"2015","FRY4","Million euro","18,372.93",""
"2015","FRY5","Million euro","2,308.64",""
"2015","FRZZ","Million euro","1,061.28",""
"2015","HR03","Million euro","14,272.38",""
"2015","HR04","Million euro","30,333.55",""
"2015","ITC1","Million euro","127,843.31",""
"2015","ITC2","Million euro","4,402.03",""
"2015","ITC3","Million euro","47,929.4",""
"2015","ITC4","Million euro","359,484.77",""
"2015","ITH1","Million euro","21,601.28",""
"2015","ITH2","Million euro","18,584.98",""
"2015","ITH3","Million euro","152,792.59",""
"2015","ITH4","Million euro","36,472.43",""
"2015","ITH5","Million euro","149,777.74",""
"2015","ITI1","Million euro","109,988.35",""
"2015","ITI2","Million euro","21,461.02",""
"2015","ITI3","Million euro","40,423.64",""
"2015","ITI4","Million euro","182,911.07",""
"2015","ITF1","Million euro","31,705.88",""
"2015","ITF2","Million euro","6,037.27",""
"2015","ITF3","Million euro","102,404.17",""
"2015","ITF4","Million euro","72,181.24",""
"2015","ITF5","Million euro","12,002.9",""
"2015","ITF6","Million euro","32,452.25",""
"2015","ITG1","Million euro","86,540.05",""
"2015","ITG2","Million euro","33,743.22",""
"2015","ITZZ","Million euro","1,346.03",""
"2015","CY00","Million euro","17,746.02",""
"2015","LV00","Million euro","24,283.82",""
"2015","LVZZ","Million euro","36.5",""
"2015","LT01","Million euro","15,108.39",""
"2015","LT02","Million euro","22,325.63",""
"2015","LU00","Million euro","51,578.86",""
"2015","HU11","Million euro","40,254.49",""
"2015","HU12","Million euro","11,432.98",""
"2015","HU21","Million euro","11,146.14",""
"2015","HU22","Million euro","11,966.21",""
"2015","HU23","Million euro","6,617.05",""
"2015","HU31","Million euro","8,659.84",""
"2015","HU32","Million euro","10,593.04",""
"2015","HU33","Million euro","10,228.95",""
"2015","HUZZ","Million euro","0",""
"2015","MT00","Million euro","9,627.94",""
"2015","MTZZ","Million euro","15.57",""
"2015","NL11","Million euro","24,958.03",""
"2015","NL12","Million euro","18,208.38",""
"2015","NL13","Million euro","13,848.28",""
"2015","NL21","Million euro","37,913.85",""
"2015","NL22","Million euro","68,832.42",""
"2015","NL23","Million euro","12,123.36",""
"2015","NL31","Million euro","63,145.29",""
"2015","NL32","Million euro","146,560.64",""
"2015","NL33","Million euro","148,116.63",""
"2015","NL34","Million euro","12,363.43",""
"2015","NL41","Million euro","101,630.4",""
"2015","NL42","Million euro","38,976.36",""
"2015","NLZZ","Million euro","3,329.81",""
"2015","AT11","Million euro","8,033.86",""
"2015","AT12","Million euro","53,849.85",""
"2015","AT13","Million euro","87,265.78",""
"2015","AT21","Million euro","18,721.76",""
"2015","AT22","Million euro","43,673.26",""
"2015","AT31","Million euro","58,679.14",""
"2015","AT32","Million euro","25,615.29",""
"2015","AT33","Million euro","31,237.31",""
"2015","AT34","Million euro","17,049.95",""
"2015","ATZZ","Million euro","131.19",""
"2015","PL21","Million euro","33,972.61",""
"2015","PL22","Million euro","53,266.96",""
"2015","PL41","Million euro","42,195.44",""
"2015","PL42","Million euro","16,213.72",""
"2015","PL43","Million euro","9,515.32",""
"2015","PL51","Million euro","36,272.85",""
"2015","PL52","Million euro","9,027.47",""
"2015","PL61","Million euro","19,060.8",""
"2015","PL62","Million euro","11,436.27",""
"2015","PL63","Million euro","24,789.17",""
"2015","PL71","Million euro","26,146.04",""
"2015","PL72","Million euro","10,190.65",""
"2015","PL81","Million euro","16,431.11",""
"2015","PL82","Million euro","16,867.51",""
"2015","PL84","Million euro","9,465.21",""
"2015","PL91","Million euro","72,837.97",""
"2015","PL92","Million euro","22,565.17",""
"2015","PT11","Million euro","52,739.85",""
"2015","PT15","Million euro","7,893.8",""
"2015","PT16","Million euro","34,193.62",""
"2015","PT17","Million euro","64,823.29",""
"2015","PT18","Million euro","11,940.52",""
"2015","PT20","Million euro","3,829.68",""
"2015","PT30","Million euro","4,237.07",""
"2015","PTZZ","Million euro","151.23",""
"2015","RO11","Million euro","18,370.79",""
"2015","RO12","Million euro","17,698.44",""
"2015","RO21","Million euro","16,070.14",""
"2015","RO22","Million euro","17,134.1",""
"2015","RO31","Million euro","19,483.5",""
"2015","RO32","Million euro","44,514.1",""
"2015","RO41","Million euro","11,724.6",""
"2015","RO42","Million euro","15,174.36",""
"2015","ROZZ","Million euro","127.76",""
"2015","SI03","Million euro","17,091.6",""
"2015","SI04","Million euro","21,771.74",""
"2015","SK01","Million euro","22,282.56",""
"2015","SK02","Million euro","24,662.56",""
"2015","SK03","Million euro","15,696.49",""
"2015","SK04","Million euro","16,496.62",""
"2015","FI19","Million euro","47,043.05",""
"2015","FI1B","Million euro","81,769.2",""
"2015","FI1C","Million euro","38,915.15",""
"2015","FI1D","Million euro","40,448.23",""
"2015","FI20","Million euro","1,368.26",""
"2015","FIZZ","Million euro","60.09",""
"2015","SE11","Million euro","143,357.9",""
"2015","SE12","Million euro","63,723.92",""
"2015","SE21","Million euro","32,213.15",""
"2015","SE22","Million euro","56,822.87",""
"2015","SE23","Million euro","86,997.8",""
"2015","SE31","Million euro","30,449.77",""
"2015","SE32","Million euro","14,374.7",""
"2015","SE33","Million euro","21,152.51",""
"2015","SEZZ","Million euro","102.12",""
"2015","UKC1","Million euro","32,858.24",""
"2015","UKC2","Million euro","45,344.86",""
"2015","UKD1","Million euro","17,960.42",""
"2015","UKD3","Million euro","95,178.67",""
"2015","UKD4","Million euro","46,589.05",""
"2015","UKD6","Million euro","42,756.15",""
"2015","UKD7","Million euro","47,032.07",""
"2015","UKE1","Million euro","28,685.74",""
"2015","UKE2","Million euro","27,486.32",""
"2015","UKE3","Million euro","38,040.29",""
"2015","UKE4","Million euro","77,079.32",""
"2015","UKF1","Million euro","67,454.63",""
"2015","UKF2","Million euro","62,266.4",""
"2015","UKF3","Million euro","20,302.15",""
"2015","UKG1","Million euro","49,782.87",""
"2015","UKG2","Million euro","47,226.57",""
"2015","UKG3","Million euro","92,298.21",""
"2015","UKH1","Million euro","88,002.22",""
"2015","UKH2","Million euro","74,289.93",""
"2015","UKH3","Million euro","57,022.61",""
"2015","UKI3","Million euro","259,897.44",""
"2015","UKI4","Million euro","147,190.57",""
"2015","UKI5","Million euro","51,902.31",""
"2015","UKI6","Million euro","43,591.27",""
"2015","UKI7","Million euro","98,852.57",""
"2015","UKJ1","Million euro","132,056.58",""
"2015","UKJ2","Million euro","120,545.55",""
"2015","UKJ3","Million euro","79,359.29",""
"2015","UKJ4","Million euro","59,030.9",""
"2015","UKK1","Million euro","100,609.25",""
"2015","UKK2","Million euro","40,712.35",""
"2015","UKK3","Million euro","14,204.71",""
"2015","UKK4","Million euro","34,909.75",""
"2015","UKL1","Million euro","49,329.03",""
"2015","UKL2","Million euro","40,091.8",""
"2015","UKM5","Million euro","29,659.78",""
"2015","UKM6","Million euro","17,350.68",""
"2015","UKM7","Million euro","79,359.29",""
"2015","UKM8","Million euro","52,379.29",""
"2015","UKM9","Million euro","21,878.22",""
"2015","UKN0","Million euro","55,971.38",""
"2015","UKZZ","Million euro","25,388.49",""
"2015","NO01","Million euro","93,234.41",""
"2015","NO02","Million euro","16,219.44",""
"2015","NO03","Million euro","42,655.62",""
"2015","NO04","Million euro","44,980.8",""
"2015","NO05","Million euro","50,719.39",""
"2015","NO06","Million euro","23,073.49",""
"2015","NO07","Million euro","23,415.81",""
"2015","NOZZ","Million euro","54,109.45",""
"2015","ME00","Million euro","3,654.5",""
"2015","MK00","Million euro","9,072.3",""
"2015","AL01","Million euro","2,418.74",""
"2015","AL02","Million euro","4,837.09",""
"2015","AL03","Million euro","3,008.27",""
"2015","RS11","Million euro","14,216.68",""
"2015","RS12","Million euro","9,496.3",""
"2015","RS21","Million euro","7,082.04",""
"2015","RS22","Million euro","4,895.2",""
"2015","RSZZ","Million euro","25.28",""
"2015","TR10","Million euro","238,825.65",""
"2015","TR21","Million euro","17,939.18",""
"2015","TR22","Million euro","14,443.4",""
"2015","TR31","Million euro","46,889.9",""
"2015","TR32","Million euro","25,051.12",""
"2015","TR33","Million euro","24,140.31",""
"2015","TR41","Million euro","42,339.44",""
"2015","TR42","Million euro","45,963.03",""
"2015","TR51","Million euro","70,054.42",""
"2015","TR52","Million euro","18,787.55",""
"2015","TR61","Million euro","30,001.88",""
"2015","TR62","Million euro","29,428.92",""
"2015","TR63","Million euro","18,992.31",""
"2015","TR71","Million euro","10,583.46",""
"2015","TR72","Million euro","18,056.38",""
"2015","TR81","Million euro","7,041.8",""
"2015","TR82","Million euro","5,303.26",""
"2015","TR83","Million euro","18,309.11",""
"2015","TR90","Million euro","18,769.38",""
"2015","TRA1","Million euro","6,681.8",""
"2015","TRA2","Million euro","4,849.27",""
"2015","TRB1","Million euro","10,176.94",""
"2015","TRB2","Million euro","8,213.27",""
"2015","TRC1","Million euro","17,440.9",""
"2015","TRC2","Million euro","14,731.9",""
"2015","TRC3","Million euro","9,964.19",""
"2016","BE10","Million euro","76,430.45",""
"2016","BE21","Million euro","82,041.53",""
"2016","BE22","Million euro","26,653.62",""
"2016","BE23","Million euro","51,917.96",""
"2016","BE24","Million euro","45,866.51",""
"2016","BE25","Million euro","43,589",""
"2016","BE31","Million euro","16,860.14",""
"2016","BE32","Million euro","32,143.34",""
"2016","BE33","Million euro","29,641.45",""
"2016","BE34","Million euro","6,650.58",""
"2016","BE35","Million euro","12,684.68",""
"2016","BEZZ","Million euro","181.05",""
"2016","BG31","Million euro","3,182.78",""
"2016","BG32","Million euro","3,775.39",""
"2016","BG33","Million euro","5,118.52",""
"2016","BG34","Million euro","6,236.35",""
"2016","BG41","Million euro","23,061.33",""
"2016","BG42","Million euro","6,754.28",""
"2016","CZ01","Million euro","44,409.03",""
"2016","CZ02","Million euro","20,632.19",""
"2016","CZ03","Million euro","17,788.39",""
"2016","CZ04","Million euro","13,300.32",""
"2016","CZ05","Million euro","20,890.78",""
"2016","CZ06","Million euro","25,942.75",""
"2016","CZ07","Million euro","16,618.19",""
"2016","CZ08","Million euro","16,788.48",""
"2016","DK01","Million euro","114,930.85",""
"2016","DK02","Million euro","28,165.99",""
"2016","DK03","Million euro","53,801.27",""
"2016","DK04","Million euro","57,416.34",""
"2016","DK05","Million euro","24,420.4",""
"2016","DKZZ","Million euro","3,355.09",""
"2016","DE11","Million euro","202,849.32","e"
"2016","DE12","Million euro","117,550","e"
"2016","DE13","Million euro","82,466.09","e"
"2016","DE14","Million euro","76,820.6","e"
"2016","DE21","Million euro","252,617.4","e"
"2016","DE22","Million euro","45,480.54","e"
"2016","DE23","Million euro","43,584.35","e"
"2016","DE24","Million euro","37,797.04","e"
"2016","DE25","Million euro","73,050.13","e"
"2016","DE26","Million euro","50,473.64","e"
"2016","DE27","Million euro","70,398.92","e"
"2016","DE30","Million euro","130,355.11","e"
"2016","DE40","Million euro","67,324.91","e"
"2016","DE50","Million euro","32,205.21","e"
"2016","DE60","Million euro","113,165.06","e"
"2016","DE71","Million euro","193,476.6","e"
"2016","DE72","Million euro","33,639.35","e"
"2016","DE73","Million euro","43,314.57","e"
"2016","DE80","Million euro","41,170.85","e"
"2016","DE91","Million euro","69,233","e"
"2016","DE92","Million euro","78,189.51","e"
"2016","DE93","Million euro","45,781.2","e"
"2016","DE94","Million euro","85,134.12","e"
"2016","DEA1","Million euro","207,488.15","e"
"2016","DEA2","Million euro","182,982","e"
"2016","DEA3","Million euro","84,523.11","e"
"2016","DEA4","Million euro","75,529.78","e"
"2016","DEA5","Million euro","120,588.2","e"
"2016","DEB1","Million euro","49,208.02","e"
"2016","DEB2","Million euro","15,904.58","e"
"2016","DEB3","Million euro","74,359.91","e"
"2016","DEC0","Million euro","34,511.92","e"
"2016","DED2","Million euro","47,139.65","e"
"2016","DED4","Million euro","39,946.56","e"
"2016","DED5","Million euro","31,650.87","e"
"2016","DEE0","Million euro","59,484.69","e"
"2016","DEF0","Million euro","90,109.46","e"
"2016","DEG0","Million euro","60,250.48","e"
"2016","EE00","Million euro","21,682.65",""
"2016","IE04","Million euro","22,422.85",""
"2016","IE05","Million euro","110,753.27",""
"2016","IE06","Million euro","140,062.13",""
"2016","EL51","Million euro","6,901.25","p"
"2016","EL52","Million euro","24,237.43","p"
"2016","EL53","Million euro","3,915.54","p"
"2016","EL54","Million euro","3,960.03","p"
"2016","EL61","Million euro","9,213.91","p"
"2016","EL62","Million euro","3,124.42","p"
"2016","EL63","Million euro","8,031.87","p"
"2016","EL64","Million euro","8,185.24","p"
"2016","EL65","Million euro","7,877.51","p"
"2016","EL30","Million euro","83,872.31","p"
"2016","EL41","Million euro","2,455.45","p"
"2016","EL42","Million euro","5,980.76","p"
"2016","EL43","Million euro","8,732.22","p"
"2016","ES11","Million euro","57,958.87","p"
"2016","ES12","Million euro","21,597.59","p"
"2016","ES13","Million euro","12,571.26","p"
"2016","ES21","Million euro","68,391.95","p"
"2016","ES22","Million euro","19,055.93","p"
"2016","ES23","Million euro","7,944.56","p"
"2016","ES24","Million euro","34,698.77","p"
"2016","ES30","Million euro","211,781.88","p"
"2016","ES41","Million euro","55,211.84","p"
"2016","ES42","Million euro","38,748.6","p"
"2016","ES43","Million euro","18,134.01","p"
"2016","ES51","Million euro","213,930.54","p"
"2016","ES52","Million euro","104,187.81","p"
"2016","ES53","Million euro","29,134.15","p"
"2016","ES61","Million euro","149,691.5","p"
"2016","ES62","Million euro","29,115.52","p"
"2016","ES63","Million euro","1,641.45","p"
"2016","ES64","Million euro","1,501.67","p"
"2016","ES70","Million euro","42,665.71","p"
"2016","ESZZ","Million euro","779.39","p"
"2016","FR10","Million euro","683,961.78","p"
"2016","FRB0","Million euro","70,526.18","p"
"2016","FRC1","Million euro","44,263.44","p"
"2016","FRC2","Million euro","29,579.68","p"
"2016","FRD1","Million euro","38,905.27","p"
"2016","FRD2","Million euro","53,234.97","p"
"2016","FRE1","Million euro","109,880.34","p"
"2016","FRE2","Million euro","47,626.45","p"
"2016","FRF1","Million euro","57,699.74","p"
"2016","FRF2","Million euro","36,911.08","p"
"2016","FRF3","Million euro","57,456.41","p"
"2016","FRG0","Million euro","112,121.41","p"
"2016","FRH0","Million euro","93,100.94","p"
"2016","FRI1","Million euro","98,915.14","p"
"2016","FRI2","Million euro","18,689.65","p"
"2016","FRI3","Million euro","48,262.66","p"
"2016","FRJ1","Million euro","69,318.15","p"
"2016","FRJ2","Million euro","92,825.04","p"
"2016","FRK1","Million euro","35,724.53","p"
"2016","FRK2","Million euro","218,819.8","p"
"2016","FRL0","Million euro","155,382.11","p"
"2016","FRM0","Million euro","8,963.55","p"
"2016","FRY1","Million euro","9,880.29","p"
"2016","FRY2","Million euro","9,245.3","p"
"2016","FRY3","Million euro","4,692.06","p"
"2016","FRY4","Million euro","18,972.55","p"
"2016","FRY5","Million euro","2,542.69","p"
"2016","FRZZ","Million euro","1,066.8","p"
"2016","HR03","Million euro","14,939.77",""
"2016","HR04","Million euro","31,699.69",""
"2016","ITC1","Million euro","130,941.61",""
"2016","ITC2","Million euro","4,353.39",""
"2016","ITC3","Million euro","48,692.48",""
"2016","ITC4","Million euro","369,319.71",""
"2016","ITH1","Million euro","22,101.23",""
"2016","ITH2","Million euro","18,885.37",""
"2016","ITH3","Million euro","157,723.48",""
"2016","ITH4","Million euro","36,975.83",""
"2016","ITH5","Million euro","153,768.38",""
"2016","ITI1","Million euro","112,321.13",""
"2016","ITI2","Million euro","21,563.75",""
"2016","ITI3","Million euro","41,084.03",""
"2016","ITI4","Million euro","189,982.04",""
"2016","ITF1","Million euro","31,800.58",""
"2016","ITF2","Million euro","6,093.1",""
"2016","ITF3","Million euro","104,039.92",""
"2016","ITF4","Million euro","73,496.25",""
"2016","ITF5","Million euro","11,889.79",""
"2016","ITF6","Million euro","32,898.92",""
"2016","ITG1","Million euro","87,025.2",""
"2016","ITG2","Million euro","33,469.02",""
"2016","ITZZ","Million euro","1,322.49",""
"2016","CY00","Million euro","18,490.2",""
"2016","LV00","Million euro","25,003.03",""
"2016","LVZZ","Million euro","34.65",""
"2016","LT01","Million euro","15,817.87",""
"2016","LT02","Million euro","23,031.56",""
"2016","LU00","Million euro","53,303.03",""
"2016","HU11","Million euro","41,472.39",""
"2016","HU12","Million euro","11,572.4",""
"2016","HU21","Million euro","11,646.29",""
"2016","HU22","Million euro","12,452.29",""
"2016","HU23","Million euro","6,847.32",""
"2016","HU31","Million euro","8,738.25",""
"2016","HU32","Million euro","10,800.61",""
"2016","HU33","Million euro","10,374.21",""
"2016","HUZZ","Million euro","0",""
"2016","MT00","Million euro","10,326.83",""
"2016","MTZZ","Million euro","16.18",""
"2016","NL11","Million euro","23,459.71","p"
"2016","NL12","Million euro","18,429.68","p"
"2016","NL13","Million euro","13,916.27","p"
"2016","NL21","Million euro","39,497.11","p"
"2016","NL22","Million euro","71,082.08","p"
"2016","NL23","Million euro","12,629.75","p"
"2016","NL31","Million euro","64,514.47","p"
"2016","NL32","Million euro","152,850.18","p"
"2016","NL33","Million euro","151,492.25","p"
"2016","NL34","Million euro","12,630.86","p"
"2016","NL41","Million euro","104,696.69","p"
"2016","NL42","Million euro","40,972.2","p"
"2016","NLZZ","Million euro","2,165.77","p"
"2016","AT11","Million euro","8,334.08",""
"2016","AT12","Million euro","55,318.99",""
"2016","AT13","Million euro","91,221.72",""
"2016","AT21","Million euro","19,169.5",""
"2016","AT22","Million euro","45,129.66",""
"2016","AT31","Million euro","60,697.45",""
"2016","AT32","Million euro","26,785.71",""
"2016","AT33","Million euro","32,392.99",""
"2016","AT34","Million euro","17,055.14",""
"2016","ATZZ","Million euro","131.24",""
"2016","PL21","Million euro","33,943.35",""
"2016","PL22","Million euro","52,498.38",""
"2016","PL41","Million euro","42,119.98",""
"2016","PL42","Million euro","15,898.68",""
"2016","PL43","Million euro","9,476",""
"2016","PL51","Million euro","35,711.83",""
"2016","PL52","Million euro","8,786.1",""
"2016","PL61","Million euro","18,872.35",""
"2016","PL62","Million euro","11,372.66",""
"2016","PL63","Million euro","24,854.72",""
"2016","PL71","Million euro","25,778.4",""
"2016","PL72","Million euro","9,957.04",""
"2016","PL81","Million euro","16,333.53",""
"2016","PL82","Million euro","16,630.87",""
"2016","PL84","Million euro","9,335.12",""
"2016","PL91","Million euro","72,653.76",""
"2016","PL92","Million euro","22,324.73",""
"2016","PT11","Million euro","55,049.38",""
"2016","PT15","Million euro","8,500.99",""
"2016","PT16","Million euro","35,342.22",""
"2016","PT17","Million euro","66,955.92",""
"2016","PT18","Million euro","12,120.97",""
"2016","PT20","Million euro","3,961.71",""
"2016","PT30","Million euro","4,400.75",""
"2016","PTZZ","Million euro","148.49",""
"2016","RO11","Million euro","20,065.01",""
"2016","RO12","Million euro","19,255.04",""
"2016","RO21","Million euro","17,179.65",""
"2016","RO22","Million euro","17,788.56",""
"2016","RO31","Million euro","20,858.7",""
"2016","RO32","Million euro","46,261.83",""
"2016","RO41","Million euro","12,327.98",""
"2016","RO42","Million euro","16,538.66",""
"2016","ROZZ","Million euro","118.17",""
"2016","SI03","Million euro","17,633.41",""
"2016","SI04","Million euro","22,723.81",""
"2016","SK01","Million euro","22,914.42",""
"2016","SK02","Million euro","25,478.02",""
"2016","SK03","Million euro","16,028.28",""
"2016","SK04","Million euro","16,805.35",""
"2016","FI19","Million euro","48,039.11",""
"2016","FI1B","Million euro","84,256.2",""
"2016","FI1C","Million euro","40,148.79",""
"2016","FI1D","Million euro","42,252.51",""
"2016","FI20","Million euro","1,356.98",""
"2016","FIZZ","Million euro","57.41",""
"2016","SE11","Million euro","147,048.68",""
"2016","SE12","Million euro","66,036.44",""
"2016","SE21","Million euro","33,556.53",""
"2016","SE22","Million euro","58,374.34",""
"2016","SE23","Million euro","90,086.59",""
"2016","SE31","Million euro","31,686.08",""
"2016","SE32","Million euro","14,621.42",""
"2016","SE33","Million euro","21,633.08",""
"2016","SEZZ","Million euro","104.31",""
"2016","UKC1","Million euro","29,116.32",""
"2016","UKC2","Million euro","41,539.41",""
"2016","UKD1","Million euro","15,781.72",""
"2016","UKD3","Million euro","87,834.81",""
"2016","UKD4","Million euro","43,551.3",""
"2016","UKD6","Million euro","39,953.16",""
"2016","UKD7","Million euro","41,744.7",""
"2016","UKE1","Million euro","25,682.41",""
"2016","UKE2","Million euro","25,139.07",""
"2016","UKE3","Million euro","34,701.71",""
"2016","UKE4","Million euro","70,429.9",""
"2016","UKF1","Million euro","61,843.09",""
"2016","UKF2","Million euro","58,154.62",""
"2016","UKF3","Million euro","17,985.22",""
"2016","UKG1","Million euro","44,966.47",""
"2016","UKG2","Million euro","42,866.98",""
"2016","UKG3","Million euro","87,843.03",""
"2016","UKH1","Million euro","80,805.51",""
"2016","UKH2","Million euro","68,624.67",""
"2016","UKH3","Million euro","51,612.55",""
"2016","UKI3","Million euro","251,230.54",""
"2016","UKI4","Million euro","136,148.96",""
"2016","UKI5","Million euro","47,476.54",""
"2016","UKI6","Million euro","40,172.14",""
"2016","UKI7","Million euro","91,161.96",""
"2016","UKJ1","Million euro","120,787.41",""
"2016","UKJ2","Million euro","108,948.73",""
"2016","UKJ3","Million euro","71,060.84",""
"2016","UKJ4","Million euro","54,306.02",""
"2016","UKK1","Million euro","91,554.76",""
"2016","UKK2","Million euro","37,319.91",""
"2016","UKK3","Million euro","13,267.54",""
