freq;indic_de;geo\TIME_PERIOD,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;GROWRT;PL43,-0.7 ,0.0 ,0.5 ,1.1 ,1.1 ,-0.3 ,0.2 ,-2.0 ,-1.1 ,-2.3 ,-0.3 ,-0.8 
A;GROWRT;PL51,-2.1 ,-1.4 ,-0.5 ,-0.2 ,0.6 ,-0.4 ,-0.6 ,-1.9 ,-0.4 ,-1.3 ,0.6 ,-0.3 
A;GROWRT;PL52,-5.2 ,-4.7 ,-3.9 ,-1.9 ,-2.4 ,-3.5 ,-3.5 ,-6.2 ,-3.5 ,-4.6 ,-1.9 ,-2.0 
A;GROWRT;PL61,-0.9 ,-0.1 ,0.9 ,0.6 ,0.3 ,-0.4 ,-0.8 ,-2.0 ,-1.2 ,-1.9 ,-0.7 ,-0.4 
A;GROWRT;PL62,-1.2 ,-0.5 ,0.6 ,0.0 ,0.1 ,-1.0 ,-0.9 ,-3.3 ,-1.9 ,-2.7 ,-2.9 ,-1.6 
A;GROWRT;PL63,2.1 ,3.3 ,3.9 ,4.8 ,4.7 ,3.3 ,2.9 ,2.4 ,3.0 ,2.4 ,3.8 ,4.0 
A;GROWRT;PL71,: ,: ,: ,: ,: ,: ,: ,: ,-3.6 ,-4.2 ,-3.1 ,-3.7 
A;GROWRT;PL72,: ,: ,: ,: ,: ,: ,: ,: ,-4.1 ,-4.9 ,-3.5 ,-4.5 
A;GROWRT;PL81,: ,: ,: ,: ,: ,: ,: ,: ,-3.8 ,-3.7 ,-2.7 ,-3.5 
A;GROWRT;PL82,: ,: ,: ,: ,: ,: ,: ,: ,0.3 ,-0.4 ,0.6 ,0.6 
A;GROWRT;PL84,: ,: ,: ,: ,: ,: ,: ,: ,-2.6 ,-3.0 ,-1.7 ,-1.8 
A;GROWRT;PL91,: ,: ,: ,: ,: ,: ,: ,: ,7.8 ,6.7 ,7.5 ,7.6 
A;GROWRT;PL92,: ,: ,: ,: ,: ,: ,: ,: ,-2.4 ,-2.7 ,-1.8 ,-1.9 
A;GROWRT;PT11,0.5 ,0.0 ,-1.9 ,-1.8 ,-3.4 ,-1.7 ,-5.7 ,-6.0 ,-6.2 ,-5.0 e,-5.3 ,-2.3 
A;GROWRT;PT15,12.3 ,13.3 ,12.6 ,12.9 ,12.2 ,-11.5 ,-3.9 ,-4.6 ,-2.0 ,1.0 e,-1.0 ,-4.2 
A;GROWRT;PT16,-0.8 ,-1.0 ,-1.8 ,-1.7 ,-2.6 ,-6.7 ,-7.5 ,-7.8 ,-7.6 ,-3.4 e,-5.5 ,-5.6 
A;GROWRT;PT17,5.0 ,5.8 ,5.9 ,5.7 ,5.2 ,1.5 ,-3.1 ,-3.9 ,0.6 ,1.2 e,3.1 ,4.4 
A;GROWRT;PT18,-2.0 ,-2.3 ,-3.8 ,-3.4 ,-4.4 ,-5.7 ,-7.6 ,-7.2 ,-13.5 ,-12.3 e,-8.7 ,-8.6 
A;GROWRT;PT20,2.3 ,2.9 ,1.2 ,0.9 ,-0.6 ,1.8 ,1.4 ,-0.4 ,-4.4 ,-2.4 e,-2.0 ,-5.8 
A;GROWRT;PT30,9.4 ,9.0 ,6.4 ,5.9 ,4.7 ,-14.0 ,-4.3 ,-6.8 ,-10.1 ,-8.8 e,-6.1 ,-2.0 
A;GROWRT;RO11,0.0 ,-1.9 ,-1.0 ,-0.6 ,-0.8 p,-2.0 p,-1.6 ,-1.8 ,-1.8 ,-3.5 ,-3.0 ,-3.1 
A;GROWRT;RO12,-4.0 ,0.2 ,0.6 ,-0.7 ,-0.7 p,-1.2 p,-0.5 ,-1.7 ,-2.2 ,-3.5 ,-3.9 ,-3.1 
A;GROWRT;RO21,-1.9 ,-1.4 ,-1.3 ,-1.4 ,-2.5 p,-0.7 p,-4.7 ,-1.7 ,-1.2 ,-3.9 ,-5.3 ,-5.7 
A;GROWRT;RO22,-3.3 ,-3.0 ,-2.6 ,-2.5 ,-3.1 p,-4.1 p,-6.2 ,-5.7 ,-6.7 ,-9.1 ,-9.4 ,-10.2 
A;GROWRT;RO31,-5.0 ,-3.9 ,-3.7 ,-3.8 ,-4.2 p,-4.5 p,-6.6 ,-7.4 ,-7.7 ,-9.8 ,-9.3 ,-12.8 
A;GROWRT;RO32,7.4 ,4.4 ,4.9 ,3.8 ,2.5 p,-1.1 p,1.4 ,0.3 ,0.5 ,1.8 ,-0.4 ,6.1 
A;GROWRT;RO41,-7.0 ,-6.6 ,-5.8 ,-5.2 ,-5.9 p,-5.7 p,-9.1 ,-7.5 ,-8.7 ,-11.1 ,-10.3 ,-11.8 
A;GROWRT;RO42,-1.3 ,0.0 ,-1.1 ,-2.6 ,-2.9 p,-3.2 p,-1.9 ,-3.7 ,-3.4 ,-5.3 ,-5.4 ,-4.5 
A;GROWRT;RS11,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,1.6 
A;GROWRT;RS12,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,-5.0 
A;GROWRT;RS21,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,-8.6 
A;GROWRT;RS22,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,-10.1 
A;GROWRT;SE11,14.8 ,16.2 ,16.2 ,19.0 ,17.3 ,17.9 ,16.8 ,16.8 ,16.1 ,15.1 ,16.7 ,17.1 
A;GROWRT;SE12,4.2 ,6.6 ,7.2 ,8.2 ,7.0 ,5.6 ,7.4 ,9.7 ,10.1 ,10.6 ,15.3 ,14.1 
A;GROWRT;SE21,2.7 ,3.9 ,3.1 ,2.7 ,1.9 ,1.6 ,3.5 ,4.4 ,8.3 ,9.7 ,15.9 ,10.8 
A;GROWRT;SE22,11.9 ,11.4 ,11.6 ,12.1 ,9.3 ,6.7 ,6.7 ,8.0 ,11.3 ,11.6 ,15.7 ,14.1 
A;GROWRT;SE23,7.0 ,6.3 ,7.1 ,7.8 ,7.2 ,6.7 ,6.4 ,9.1 ,10.7 ,10.6 ,14.5 ,11.7 
A;GROWRT;SE31,-0.2 ,0.2 ,0.2 ,0.9 ,1.1 ,-1.7 ,1.0 ,3.5 ,5.4 ,6.2 ,11.5 ,4.4 
A;GROWRT;SE32,0.6 ,-1.7 ,-0.3 ,-1.5 ,-1.1 ,-2.3 ,-0.7 ,1.2 ,3.3 ,3.9 ,8.0 ,4.1 
A;GROWRT;SE33,0.1 ,-2.5 ,-1.4 ,0.2 ,0.6 ,0.6 ,1.3 ,3.3 ,3.5 ,1.5 ,6.5 ,6.4 
A;GROWRT;SI03,1.8 ,-5.3 ,5.6 b,3.5 ,-1.1 ,0.6 ,-1.8 ,-2.3 ,-1.1 ,-1.2 ,-0.9 ,-1.3 
A;GROWRT;SI04,5.5 ,6.1 ,17.2 b,11.4 ,4.6 ,4.8 ,5.6 ,4.9 ,3.1 ,2.7 ,2.8 ,2.5 
A;GROWRT;SK01,-0.4 ,1.3 ,3.6 ,5.1 ,3.2 ,11.0 ,10.1 ,9.3 ,10.9 ,12.9 ,13.5 ,13.8 
A;GROWRT;SK02,-2.1 ,-0.8 ,-0.4 ,-1.5 ,-2.2 ,0.3 ,-0.6 ,-0.8 ,-1.0 ,-1.5 ,-0.8 ,-1.3 
A;GROWRT;SK03,-0.5 ,-0.5 ,-0.3 ,0.3 ,-0.7 ,0.3 ,-0.8 ,-1.0 ,-1.1 ,-1.7 ,-0.9 ,-1.1 
A;GROWRT;SK04,3.2 ,2.8 ,3.3 ,4.6 ,3.2 ,2.7 ,1.6 ,1.4 ,1.2 ,1.1 ,1.9 ,1.6 
A;GROWRT;TR10,18.3 e,17.9 e,9.8 ,17.0 ,26.0 ,27.4 ,16.8 ,21.8 ,15.2 ,19.3 ,10.0 ,15.1 
A;GROWRT;TR21,16.5 e,16.2 e,29.9 ,6.4 ,6.2 ,31.1 ,15.1 ,12.7 ,22.7 ,22.0 ,22.8 ,24.1 
A;GROWRT;TR22,6.3 e,5.9 e,6.6 ,7.9 ,15.3 ,-1.2 ,8.3 ,6.4 ,21.2 ,-0.5 ,9.3 ,11.2 
A;GROWRT;TR31,12.5 e,12.2 e,15.0 ,18.9 ,20.6 ,4.1 ,10.1 ,13.8 ,12.7 ,13.4 ,13.1 ,13.2 
A;GROWRT;TR32,12.6 e,12.3 e,20.5 ,12.3 ,11.5 ,14.7 ,10.2 ,15.1 ,22.2 ,13.8 ,14.1 ,13.5 
A;GROWRT;TR33,1.1 e,0.6 e,-8.7 ,9.2 ,21.7 ,-21.1 ,7.8 ,6.5 ,3.4 ,6.2 ,9.9 ,7.2 
A;GROWRT;TR41,16.6 e,16.3 e,21.8 ,18.8 ,24.6 ,11.5 ,12.2 ,18.2 ,15.9 ,18.7 ,21.1 ,13.7 
A;GROWRT;TR42,19.3 e,19.0 e,28.4 ,17.9 ,16.4 ,21.1 ,18.2 ,21.2 ,21.1 ,26.7 ,27.8 ,22.8 
A;GROWRT;TR51,20.1 e,19.7 e,18.2 ,22.1 ,25.7 ,24.7 ,15.1 ,15.9 ,20.6 ,23.1 ,14.3 ,18.3 
A;GROWRT;TR52,8.0 e,7.7 e,6.8 ,11.1 ,9.8 ,11.5 ,6.6 ,12.8 ,13.7 ,10.0 ,14.3 ,8.2 
A;GROWRT;TR61,22.4 e,21.9 e,21.7 ,30.5 ,35.4 ,7.3 ,21.3 ,24.9 ,22.7 ,24.0 ,16.3 ,15.0 
A;GROWRT;TR62,9.9 e,9.6 e,7.4 ,20.2 ,8.1 ,11.6 ,8.4 ,12.1 ,9.8 ,9.1 ,11.9 ,8.7 
A;GROWRT;TR63,12.0 e,11.6 e,22.2 ,17.2 ,15.7 ,3.1 ,8.3 ,12.7 ,12.2 ,8.7 ,14.8 ,12.6 
A;GROWRT;TR71,1.9 e,1.5 e,7.8 ,8.0 ,-5.7 ,-0.4 ,3.8 ,5.8 ,-1.2 ,4.6 ,20.7 ,8.9 
A;GROWRT;TR72,3.9 e,3.8 e,1.8 ,11.6 ,11.3 ,-2.1 ,1.5 ,5.0 ,6.2 ,0.4 ,9.3 ,6.4 
A;GROWRT;TR81,0.1 e,-0.4 e,4.2 ,5.9 ,8.0 ,-15.2 ,0.7 ,0.8 ,-1.4 ,4.0 ,8.4 ,2.6 
A;GROWRT;TR82,2.6 e,2.1 e,6.1 ,11.7 ,-4.0 ,-4.1 ,7.4 ,23.9 ,-8.7 ,1.0 ,11.3 ,-0.6 
A;GROWRT;TR83,-1.2 e,-1.9 e,-3.0 ,7.2 ,0.4 ,-8.4 ,0.1 ,-1.2 ,0.9 ,1.5 ,11.5 ,7.4 
A;GROWRT;TR90,3.6 e,3.2 e,7.5 ,7.6 ,-4.1 ,-1.3 ,12.8 ,3.3 ,5.2 ,2.3 ,27.9 ,-4.6 
A;GROWRT;TRA1,-1.0 e,-1.6 e,-12.9 ,0.9 ,5.9 ,4.1 ,-0.9 ,-8.9 ,4.9 ,-3.5 ,13.5 ,-5.4 
A;GROWRT;TRA2,2.1 e,1.7 e,2.5 ,-4.1 ,-1.9 ,20.9 ,-2.8 ,-7.8 ,-5.7 ,-6.3 ,-7.5 ,-6.6 
A;GROWRT;TRB1,8.0 e,7.7 e,15.5 ,1.5 ,-0.7 ,23.5 ,6.0 ,4.7 ,5.4 ,5.7 ,6.7 ,8.3 
A;GROWRT;TRB2,10.9 e,10.6 e,17.5 ,8.9 ,5.1 ,11.6 ,17.7 ,5.0 ,8.7 ,6.3 ,-4.1 ,6.1 
A;GROWRT;TRC1,20.6 e,20.2 e,24.9 ,19.6 ,21.2 ,23.4 ,18.9 ,20.1 ,17.7 ,18.6 ,18.7 ,15.1 
A;GROWRT;TRC2,22.5 e,22.1 e,27.5 ,19.9 ,20.1 ,29.3 ,20.2 ,16.3 ,20.7 ,18.7 ,18.8 ,19.7 
A;GROWRT;TRC3,14.7 e,14.3 e,20.4 ,2.3 ,7.9 ,35.3 ,13.6 ,15.1 ,17.4 ,9.2 ,2.7 ,19.5 
A;GROWRT;UKC1,3.7 ,4.1 ,2.9 ,3.1 ,4.2 ,3.0 ,2.4 ,2.7 ,2.5 ,3.4 ,3.6 ,3.0 
A;GROWRT;UKC2,2.2 ,2.6 ,2.4 ,3.6 ,4.0 ,3.1 ,3.0 ,3.5 ,2.8 ,3.4 ,4.0 ,2.7 
A;GROWRT;UKD1,3.8 ,2.1 ,0.0 ,-0.7 ,-1.0 ,-0.9 ,-1.3 ,-0.8 ,0.2 ,0.4 ,-0.2 ,-0.9 
A;GROWRT;UKD3,6.7 ,7.3 ,7.9 ,7.9 ,8.6 ,7.3 ,5.2 ,5.3 ,7.4 ,9.2 ,8.1 ,6.6 
A;GROWRT;UKD4,3.2 ,1.8 ,1.2 ,2.1 ,2.9 ,2.7 ,2.3 ,1.9 ,3.0 ,4.4 ,4.6 ,2.2 
A;GROWRT;UKD6,6.2 ,5.4 ,3.5 ,2.9 ,3.2 ,3.7 ,3.4 ,3.9 ,4.5 ,4.6 ,4.9 ,3.8 
A;GROWRT;UKD7,0.2 ,0.8 ,2.0 ,3.0 ,3.7 ,3.9 ,2.6 ,2.6 ,4.6 ,6.0 ,5.3 ,4.0 
A;GROWRT;UKE1,4.0 ,4.7 ,2.8 ,1.6 ,2.7 ,3.2 ,2.1 ,1.5 ,1.8 ,2.4 ,2.6 ,2.0 
A;GROWRT;UKE2,5.6 ,6.1 ,4.9 ,5.3 ,6.4 ,5.6 ,4.8 ,3.3 ,3.1 ,4.9 ,5.0 ,3.3 
A;GROWRT;UKE3,5.0 ,6.0 ,6.7 ,6.6 ,7.5 ,7.2 ,5.5 ,5.1 ,6.2 ,7.0 ,6.5 ,5.6 
A;GROWRT;UKE4,6.2 ,7.1 ,6.6 ,6.3 ,6.7 ,6.2 ,5.2 ,4.8 ,6.0 ,7.3 ,6.4 ,5.4 
A;GROWRT;UKF1,5.2 ,6.0 ,6.6 ,6.8 ,6.5 ,5.9 ,5.8 ,6.0 ,6.3 ,7.0 ,7.8 ,5.6 
A;GROWRT;UKF2,11.6 ,10.3 ,8.3 ,7.9 ,8.7 ,8.4 ,7.7 ,8.9 ,11.1 ,12.5 ,12.9 ,8.7 
A;GROWRT;UKF3,12.0 ,11.1 ,8.5 ,7.8 ,6.5 ,5.1 ,6.8 ,8.8 ,8.8 ,8.7 ,9.3 ,6.2 
A;GROWRT;UKG1,8.2 ,7.9 ,5.6 ,3.5 ,3.8 ,4.5 ,4.5 ,5.1 ,5.4 ,6.0 ,8.0 ,4.7 
A;GROWRT;UKG2,6.7 ,6.7 ,5.3 ,4.7 ,5.8 ,4.9 ,4.0 ,4.2 ,4.1 ,5.3 ,6.7 ,3.8 
A;GROWRT;UKG3,5.7 ,7.6 ,8.5 ,8.5 ,9.7 ,9.1 ,7.6 ,7.9 ,9.4 ,11.4 ,10.9 ,8.6 
A;GROWRT;UKH1,8.6 ,9.1 ,8.3 ,8.7 ,9.8 ,7.6 ,5.6 ,7.3 ,9.0 ,7.8 ,7.0 ,6.3 
A;GROWRT;UKH2,8.5 ,10.1 ,10.3 ,10.5 ,11.6 ,10.8 ,10.4 ,12.0 ,12.3 ,11.5 ,7.6 ,9.8 
A;GROWRT;UKH3,7.1 ,7.9 ,7.2 ,6.6 ,7.2 ,7.0 ,7.4 ,9.5 ,10.0 ,8.8 ,8.2 ,8.4 
A;GROWRT;UKI3,2.0 ,0.8 ,3.8 ,6.0 ,7.7 ,9.3 ,8.1 ,11.0 ,15.6 ,13.3 ,8.2 ,9.0 
A;GROWRT;UKI4,18.0 ,22.3 ,23.8 ,21.4 ,21.4 ,20.6 ,18.4 ,19.4 ,20.4 ,18.4 ,12.6 ,15.0 
A;GROWRT;UKI5,11.6 ,14.9 ,17.0 ,17.6 ,18.5 ,15.0 ,12.3 ,13.9 ,14.8 ,14.4 ,10.3 ,12.8 
A;GROWRT;UKI6,6.8 ,9.1 ,10.0 ,9.0 ,10.0 ,11.4 ,11.8 ,11.0 ,10.2 ,9.2 ,5.9 ,10.1 
A;GROWRT;UKI7,12.9 ,14.8 ,17.4 ,17.7 ,17.2 ,14.3 ,10.4 ,10.3 ,10.1 ,9.1 ,6.2 ,8.9 
A;GROWRT;UKJ1,9.6 ,10.1 ,9.2 ,9.6 ,9.9 ,8.8 ,8.5 ,9.1 ,9.4 ,9.1 ,7.1 ,7.1 
A;GROWRT;UKJ2,9.5 ,9.3 ,7.8 ,8.5 ,9.0 ,8.1 ,8.2 ,8.8 ,8.9 ,8.6 ,6.7 ,7.4 
A;GROWRT;UKJ3,5.6 ,6.5 ,6.8 ,8.0 ,8.7 ,7.5 ,6.1 ,6.2 ,7.3 ,7.7 ,6.5 ,5.6 
A;GROWRT;UKJ4,11.0 ,11.6 ,9.5 ,9.7 ,10.5 ,9.7 ,9.3 ,9.7 ,9.7 ,9.7 ,9.3 ,8.6 
A;GROWRT;UKK1,9.3 ,9.3 ,7.3 ,7.0 ,7.9 ,8.3 ,8.5 ,9.3 ,10.2 ,10.0 ,8.5 ,8.5 
A;GROWRT;UKK2,8.5 ,8.8 ,5.0 ,5.5 ,7.8 ,7.1 ,5.8 ,5.8 ,6.5 ,7.2 ,6.4 ,5.7 
A;GROWRT;UKK3,6.7 ,6.7 ,4.1 ,4.4 ,7.0 ,7.9 ,7.4 ,7.1 ,7.8 ,8.3 ,9.9 ,7.2 
A;GROWRT;UKK4,6.5 ,6.2 ,2.7 ,2.2 ,4.3 ,5.6 ,5.7 ,7.1 ,8.1 ,7.3 ,7.6 ,6.2 
A;GROWRT;UKL1,5.4 ,5.4 ,3.7 ,2.5 ,2.9 ,3.1 ,2.2 ,2.1 ,2.2 ,2.8 ,3.3 ,1.5 
A;GROWRT;UKL2,7.6 ,8.9 ,8.4 ,6.5 ,6.1 ,5.5 ,4.5 ,4.4 ,3.5 ,4.4 ,5.8 ,3.8 
A;GROWRT;UKM2,7.6 ,8.2 ,7.1 ,7.0 ,8.5 ,7.3 ,4.5 ,4.7 ,5.5 e,6.0 ,6.5 e,: 
A;GROWRT;UKM3,2.6 ,4.1 ,3.9 ,3.5 ,4.1 ,2.4 ,0.1 ,1.1 ,1.8 e,1.1 ,3.2 e,: 
A;GROWRT;UKM5,11.7 ,11.0 ,10.0 ,11.0 ,10.7 ,9.8 ,9.1 ,9.3 ,7.6 ,2.6 ,-1.7 ,6.7 
A;GROWRT;UKM6,9.1 ,9.7 ,7.3 ,5.6 ,5.2 ,1.7 ,0.3 ,1.3 ,1.2 ,2.2 ,1.1 ,2.8 
A;GROWRT;UKM7,: ,: ,: ,: ,: ,7.8 ,4.7 ,4.9 ,6.5 ,7.9 ,7.3 ,6.0 
A;GROWRT;UKM8,: ,: ,: ,: ,: ,3.4 ,0.7 ,2.2 ,4.1 ,6.7 ,6.9 ,3.4 
A;GROWRT;UKM9,: ,: ,: ,: ,: ,0.9 ,-0.9 ,-0.9 ,-0.4 ,0.8 ,1.2 ,0.5 
A;GROWRT;UKN0,9.7 ,10.2 ,8.9 ,7.2 ,5.8 ,5.2 ,4.3 ,4.7 ,5.9 ,5.8 ,5.2 ,5.0 
A;NATGROWRT;AL01,: ,: ,: ,: ,: ,: ,: ,: ,5.8 ,4.2 ,4.4 ,3.9 
A;NATGROWRT;AL02,: ,: ,: ,: ,: ,: ,: ,: ,6.3 ,5.0 ,4.9 ,4.5 
A;NATGROWRT;AL03,: ,: ,: ,: ,: ,: ,: ,: ,2.6 ,1.2 ,1.1 ,0.1 
A;NATGROWRT;AT11,-3.2 ,-3.1 ,-3.0 ,-2.9 ,-3.2 ,-3.1 ,-4.0 ,-3.9 ,-3.5 ,-3.6 ,-3.1 ,-3.9 
A;NATGROWRT;AT12,-0.6 ,-1.1 ,-1.0 ,-1.4 ,-1.1 ,-1.2 ,-1.7 ,-1.5 ,-1.2 ,-1.6 ,-0.9 ,-1.2 
A;NATGROWRT;AT13,0.8 ,0.6 ,1.0 ,0.5 ,1.0 ,1.3 ,1.1 ,1.3 ,1.8 ,1.9 ,2.6 ,2.2 
A;NATGROWRT;AT21,-0.8 ,-1.1 ,-1.2 ,-1.8 ,-1.6 ,-1.6 ,-2.1 ,-2.1 ,-1.9 ,-2.5 ,-1.9 ,-2.1 
A;NATGROWRT;AT22,-1.0 ,-1.0 ,-1.2 ,-1.6 ,-1.2 ,-1.2 ,-1.4 ,-1.2 ,-1.2 ,-1.4 ,-0.9 ,-1.2 
A;NATGROWRT;AT31,1.2 ,0.9 ,1.1 ,0.7 ,0.9 ,0.8 ,0.7 ,0.4 ,1.3 ,0.7 ,1.7 ,1.2 
A;NATGROWRT;AT32,1.8 ,1.9 ,2.2 ,1.3 ,1.8 ,1.5 ,1.6 ,1.4 ,2.1 ,1.8 ,2.1 ,2.1 
A;NATGROWRT;AT33,2.7 ,2.1 ,2.2 ,1.8 ,1.9 ,2.0 ,1.8 ,1.8 ,2.0 ,2.1 ,2.4 ,2.4 
A;NATGROWRT;AT34,3.7 ,3.3 ,3.5 ,3.2 ,3.4 ,3.2 ,2.9 ,2.5 ,3.4 ,2.9 ,3.6 ,3.0 
A;NATGROWRT;BE10,6.5 ,6.7 ,7.9 ,8.6 ,8.5 ,8.2 ,7.8 ,7.7 ,8.1 b,7.5 ,7.5 ,7.3 
A;NATGROWRT;BE21,1.9 ,2.2 ,2.8 ,2.6 ,2.9 ,2.9 ,2.3 ,2.0 ,2.5 b,1.6 ,1.9 ,1.5 
A;NATGROWRT;BE22,2.5 ,2.7 ,2.6 ,2.5 ,2.7 ,2.6 ,1.9 ,1.6 ,1.9 b,1.0 ,1.1 ,0.6 
A;NATGROWRT;BE23,1.4 ,1.3 ,1.9 ,1.9 ,1.9 ,1.7 ,1.0 ,0.7 ,1.2 b,0.5 ,0.6 ,0.2 
A;NATGROWRT;BE24,2.1 ,2.0 ,1.8 ,1.7 ,1.9 ,1.6 ,1.3 ,1.3 ,1.5 b,0.8 ,1.1 ,0.8 
A;NATGROWRT;BE25,0.1 ,0.1 ,0.2 ,-0.3 ,-0.1 ,-0.1 ,-0.7 ,-1.2 ,-0.9 b,-1.5 ,-1.0 ,-1.9 
A;NATGROWRT;BE31,2.5 ,2.1 ,1.5 ,2.2 ,2.0 ,1.6 ,1.2 ,1.4 ,1.1 b,0.7 ,0.9 ,0.5 
A;NATGROWRT;BE32,0.4 ,0.3 ,0.0 ,0.0 ,0.3 ,0.3 ,-0.2 ,-0.4 ,-0.1 b,-0.9 ,-1.0 ,-0.8 
A;NATGROWRT;BE33,0.7 ,0.2 ,0.6 ,0.8 ,1.0 ,0.9 ,0.7 ,0.4 ,0.8 b,-0.2 ,0.2 ,-0.1 
A;NATGROWRT;BE34,2.9 ,2.9 ,2.1 ,1.5 ,2.8 ,2.7 ,2.7 ,2.1 ,2.4 b,1.7 ,0.9 ,1.1 
A;NATGROWRT;BE35,1.6 ,1.7 ,1.3 ,1.4 ,1.6 ,1.6 ,0.7 ,0.3 ,0.5 b,-0.1 ,0.0 ,-0.6 
A;NATGROWRT;BG31,-11.0 ,-11.0 ,-10.1 ,-9.6 ,-11.0 ,-10.8 ,-11.5 ,-10.6 ,-11.5 ,-11.8 ,-11.7 ,-12.4 
A;NATGROWRT;BG32,-7.9 ,-7.6 ,-7.1 ,-6.4 ,-7.6 ,-8.0 ,-8.2 ,-7.8 ,-8.7 ,-9.0 ,-8.7 ,-9.8 
A;NATGROWRT;BG33,-2.9 ,-2.9 ,-2.5 ,-1.9 ,-3.3 ,-3.4 ,-4.2 ,-4.1 ,-4.8 ,-5.4 ,-5.1 ,-5.8 
A;NATGROWRT;BG34,-3.7 ,-3.5 ,-3.2 ,-2.6 ,-4.1 ,-4.1 ,-4.4 ,-4.1 ,-4.8 ,-5.1 ,-4.8 ,-5.4 
A;NATGROWRT;BG41,-4.0 ,-3.7 ,-2.6 ,-2.0 ,-2.5 ,-3.3 ,-3.7 ,-3.6 ,-3.6 ,-4.1 ,-4.0 ,-4.1 
A;NATGROWRT;BG42,-4.3 ,-4.2 ,-3.9 ,-2.9 ,-3.9 ,-4.5 ,-4.8 ,-4.5 ,-5.2 ,-5.7 ,-5.7 ,-6.2 
A;NATGROWRT;CH01,3.0 ,3.1 ,3.2 ,3.3 ,3.6 ,3.5 ,3.4 ,3.4 ,3.8 ,3.3 ,3.8 ,3.4 
A;NATGROWRT;CH02,0.5 ,0.5 ,0.9 ,0.9 ,1.0 ,1.1 ,1.1 ,0.9 ,1.2 ,1.1 ,1.5 ,1.3 
A;NATGROWRT;CH03,1.2 ,1.3 ,1.6 ,1.2 ,1.7 ,1.7 ,1.7 ,1.6 ,2.0 ,1.6 ,2.2 ,2.1 
A;NATGROWRT;CH04,2.8 ,2.9 ,3.3 ,3.5 ,3.7 ,3.8 ,3.8 ,3.7 ,4.4 ,3.9 ,4.3 ,4.0 
A;NATGROWRT;CH05,1.0 ,0.9 ,0.9 ,1.2 ,1.3 ,1.8 ,1.4 ,1.8 ,1.9 ,2.1 ,2.4 ,1.9 
A;NATGROWRT;CH06,3.0 ,2.8 ,3.1 ,2.8 ,3.0 ,3.1 ,3.2 ,2.9 ,3.2 ,2.8 ,3.4 ,3.0 
A;NATGROWRT;CH07,0.1 ,0.2 ,0.6 ,0.2 ,-0.1 ,0.2 ,-0.5 ,-0.6 ,0.0 ,-1.0 ,-0.5 ,-1.3 
A;NATGROWRT;CY00,4.8 ,4.2 ,5.1 ,5.5 ,5.7 ,4.8 ,5.2 ,4.9 ,4.5 ,3.9 ,4.7 ,3.8 
A;NATGROWRT;CZ01,0.2 ,0.8 ,1.7 ,1.7 ,2.1 ,1.5 ,1.4 ,1.4 ,2.0 ,1.9 ,2.2 ,2.4 
A;NATGROWRT;CZ02,0.6 ,1.7 ,2.5 ,2.0 ,2.2 ,1.5 ,1.3 ,1.0 ,1.7 ,1.2 ,1.5 ,1.5 
A;NATGROWRT;CZ03,0.1 ,0.9 ,1.2 ,0.9 ,0.8 ,-0.3 ,-0.1 ,-0.6 ,-0.1 ,-0.6 ,0.1 ,0.0 
A;NATGROWRT;CZ04,0.4 ,1.3 ,1.6 ,0.9 ,0.5 ,-0.2 ,-0.9 ,-1.4 ,-0.8 ,-1.3 ,-1.0 ,-1.2 
A;NATGROWRT;CZ05,0.1 ,1.3 ,1.5 ,1.3 ,1.2 ,0.0 ,-0.1 ,-0.4 ,0.2 ,-0.2 ,0.5 ,0.0 
A;NATGROWRT;CZ06,0.1 ,0.7 ,1.6 ,1.1 ,1.0 ,0.6 ,0.3 ,0.3 ,1.1 ,0.5 ,1.0 ,0.8 
A;NATGROWRT;CZ07,-0.1 ,0.5 ,0.8 ,0.3 ,0.2 ,-0.7 ,-0.8 ,-1.0 ,-0.5 ,-0.8 ,-0.3 ,-0.5 
A;NATGROWRT;CZ08,-0.2 ,0.6 ,0.3 ,0.0 ,-0.2 ,-1.3 ,-1.1 ,-1.4 ,-0.9 ,-1.4 ,-0.9 ,-1.2 
A;NATGROWRT;DE11,0.3 ,0.2 ,-0.1 ,-0.4 ,-0.4 ,-0.4 ,-0.7 ,-0.6 ,0.0 ,-0.2 ,0.6 ,0.3 
A;NATGROWRT;DE12,-0.8 ,-0.8 ,-1.1 ,-1.5 ,-1.5 ,-1.5 ,-1.6 ,-1.6 ,-1.0 ,-1.3 ,-0.7 ,-1.0 
A;NATGROWRT;DE13,-0.4 ,-0.2 ,-0.6 ,-0.8 ,-0.9 ,-1.0 ,-1.2 ,-1.3 ,-0.9 ,-1.1 ,-0.1 ,-0.4 
A;NATGROWRT;DE14,0.5 ,0.3 ,0.0 ,-0.2 ,-0.3 ,-0.5 ,-0.8 ,-0.5 ,-0.2 ,-0.5 ,0.4 ,0.3 
