"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2008","FRM0","Million euro","Balance","Balance of primary incomes/National income, net","5,431.9",""
"2008","FRY1","Million euro","Balance","Balance of primary incomes/National income, net","6,462.6",""
"2008","FRY2","Million euro","Balance","Balance of primary incomes/National income, net","6,101.1",""
"2008","FRY3","Million euro","Balance","Balance of primary incomes/National income, net","2,383.5",""
"2008","FRY4","Million euro","Balance","Balance of primary incomes/National income, net","12,183",""
"2008","FRY5","Million euro","Balance","Balance of primary incomes/National income, net","1,086.8",""
"2008","HR03","Million euro","Balance","Balance of primary incomes/National income, net","8,861.27",""
"2008","HR04","Million euro","Balance","Balance of primary incomes/National income, net","19,559.45",""
"2008","ITC1","Million euro","Balance","Balance of primary incomes/National income, net","99,305",""
"2008","ITC2","Million euro","Balance","Balance of primary incomes/National income, net","2,854.4",""
"2008","ITC3","Million euro","Balance","Balance of primary incomes/National income, net","35,087.8",""
"2008","ITC4","Million euro","Balance","Balance of primary incomes/National income, net","249,549.3",""
"2008","ITH1","Million euro","Balance","Balance of primary incomes/National income, net","12,917.2",""
"2008","ITH3","Million euro","Balance","Balance of primary incomes/National income, net","107,106.4",""
"2008","ITH4","Million euro","Balance","Balance of primary incomes/National income, net","26,923.2",""
"2008","ITH5","Million euro","Balance","Balance of primary incomes/National income, net","106,422.3",""
"2008","ITI1","Million euro","Balance","Balance of primary incomes/National income, net","78,029.3",""
"2008","ITI2","Million euro","Balance","Balance of primary incomes/National income, net","17,057.6",""
"2008","ITI3","Million euro","Balance","Balance of primary incomes/National income, net","29,990.4",""
"2008","ITI4","Million euro","Balance","Balance of primary incomes/National income, net","120,544",""
"2008","ITF1","Million euro","Balance","Balance of primary incomes/National income, net","22,468.7",""
"2008","ITF3","Million euro","Balance","Balance of primary incomes/National income, net","79,046",""
"2008","ITF4","Million euro","Balance","Balance of primary incomes/National income, net","54,573.7",""
"2008","ITF6","Million euro","Balance","Balance of primary incomes/National income, net","24,990.2",""
"2008","ITG1","Million euro","Balance","Balance of primary incomes/National income, net","67,026.6",""
"2008","ITG2","Million euro","Balance","Balance of primary incomes/National income, net","24,210.2",""
"2008","CY0","Million euro","Balance","Balance of primary incomes/National income, net","11,954.4",""
"2008","CY00","Million euro","Balance","Balance of primary incomes/National income, net","11,954.4",""
"2008","LV00","Million euro","Balance","Balance of primary incomes/National income, net","14,992.48",""
"2008","LT01","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","LT02","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","LU00","Million euro","Balance","Balance of primary incomes/National income, net","15,257.98",""
"2008","HU11","Million euro","Balance","Balance of primary incomes/National income, net","15,297.17",""
"2008","HU32","Million euro","Balance","Balance of primary incomes/National income, net","7,818.42",""
"2008","NL13","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","NL32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","NL33","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","NL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","NL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","AT12","Million euro","Balance","Balance of primary incomes/National income, net","38,636",""
"2008","AT13","Million euro","Balance","Balance of primary incomes/National income, net","40,286",""
"2008","AT21","Million euro","Balance","Balance of primary incomes/National income, net","12,032",""
"2008","AT22","Million euro","Balance","Balance of primary incomes/National income, net","26,653",""
"2008","AT31","Million euro","Balance","Balance of primary incomes/National income, net","33,211",""
"2008","AT32","Million euro","Balance","Balance of primary incomes/National income, net","12,619",""
"2008","AT33","Million euro","Balance","Balance of primary incomes/National income, net","16,069",""
"2008","PL21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL51","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL61","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL63","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL71","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL82","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PL91","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2008","PT11","Million euro","Balance","Balance of primary incomes/National income, net","33,570.72",""
"2008","PT15","Million euro","Balance","Balance of primary incomes/National income, net","5,363.13",""
"2008","PT16","Million euro","Balance","Balance of primary incomes/National income, net","22,222.94",""
"2008","PT17","Million euro","Balance","Balance of primary incomes/National income, net","42,173.1",""
"2008","PT18","Million euro","Balance","Balance of primary incomes/National income, net","7,558.2",""
"2008","PT20","Million euro","Balance","Balance of primary incomes/National income, net","2,720.39",""
"2008","PT30","Million euro","Balance","Balance of primary incomes/National income, net","2,873.89",""
"2008","RO11","Million euro","Balance","Balance of primary incomes/National income, net","8,856.54",""
"2008","RO12","Million euro","Balance","Balance of primary incomes/National income, net","8,817.95",""
"2008","RO21","Million euro","Balance","Balance of primary incomes/National income, net","8,563.27",""
"2008","RO22","Million euro","Balance","Balance of primary incomes/National income, net","8,656.44",""
"2008","RO32","Million euro","Balance","Balance of primary incomes/National income, net","21,235.57",""
"2008","RO41","Million euro","Balance","Balance of primary incomes/National income, net","6,386.95",""
"2008","RO42","Million euro","Balance","Balance of primary incomes/National income, net","7,944.17",""
"2008","SI04","Million euro","Balance","Balance of primary incomes/National income, net","12,024.84",""
"2008","SK01","Million euro","Balance","Balance of primary incomes/National income, net","8,199.72",""
"2008","SK04","Million euro","Balance","Balance of primary incomes/National income, net","9,017.97",""
"2008","FI19","Million euro","Balance","Balance of primary incomes/National income, net","26,583.12",""
"2008","FI1B","Million euro","Balance","Balance of primary incomes/National income, net","39,692.25",""
"2008","FI1C","Million euro","Balance","Balance of primary incomes/National income, net","22,942.66",""
"2008","FI1D","Million euro","Balance","Balance of primary incomes/National income, net","23,146.95",""
"2008","FI20","Million euro","Balance","Balance of primary incomes/National income, net","702.03",""
"2008","SE11","Million euro","Balance","Balance of primary incomes/National income, net","50,632.75",""
"2008","SE12","Million euro","Balance","Balance of primary incomes/National income, net","29,935.1",""
"2008","SE21","Million euro","Balance","Balance of primary incomes/National income, net","15,671.23",""
"2008","SE22","Million euro","Balance","Balance of primary incomes/National income, net","27,123.51",""
"2008","SE23","Million euro","Balance","Balance of primary incomes/National income, net","38,571.01",""
"2008","SE31","Million euro","Balance","Balance of primary incomes/National income, net","15,172.44",""
"2008","SE32","Million euro","Balance","Balance of primary incomes/National income, net","6,842.6",""
"2008","SE33","Million euro","Balance","Balance of primary incomes/National income, net","9,390.96",""
"2008","UKC1","Million euro","Balance","Balance of primary incomes/National income, net","20,552.19",""
"2008","UKC2","Million euro","Balance","Balance of primary incomes/National income, net","25,913.09",""
"2008","UKD1","Million euro","Balance","Balance of primary incomes/National income, net","10,149.83",""
"2008","UKD3","Million euro","Balance","Balance of primary incomes/National income, net","50,900.34",""
