"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2015","PT30","Passengers carried (arrival)","Thousand passengers","1,381",""
"2015","RO11","Passengers carried (arrival)","Thousand passengers","735",""
"2015","RO12","Passengers carried (arrival)","Thousand passengers","299",""
"2015","RO21","Passengers carried (arrival)","Thousand passengers","370",""
"2015","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2015","RO32","Passengers carried (arrival)","Thousand passengers","4,599",""
"2015","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2015","RO42","Passengers carried (arrival)","Thousand passengers","467",""
"2015","SI04","Passengers carried (arrival)","Thousand passengers","716",""
"2015","SK01","Passengers carried (arrival)","Thousand passengers","774",""
"2015","SK04","Passengers carried (arrival)","Thousand passengers","209",""
"2015","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2015","FI19","Passengers carried (arrival)","Thousand passengers","397",""
"2015","FI1B","Passengers carried (arrival)","Thousand passengers","8,204",""
"2015","FI1C","Passengers carried (arrival)","Thousand passengers","172",""
"2015","FI1D","Passengers carried (arrival)","Thousand passengers","1,227",""
"2015","FI20","Passengers carried (arrival)","Thousand passengers","30",""
"2015","FIZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2015","SE11","Passengers carried (arrival)","Thousand passengers","12,826",""
"2015","SE12","Passengers carried (arrival)","Thousand passengers","1,019",""
"2015","SE21","Passengers carried (arrival)","Thousand passengers","419",""
"2015","SE22","Passengers carried (arrival)","Thousand passengers","1,396",""
"2015","SE23","Passengers carried (arrival)","Thousand passengers","3,081",""
"2015","SE31","Passengers carried (arrival)","Thousand passengers",":",""
"2015","SE32","Passengers carried (arrival)","Thousand passengers","367",""
"2015","SE33","Passengers carried (arrival)","Thousand passengers","1,386",""
"2015","UKC1","Passengers carried (arrival)","Thousand passengers","71",""
"2015","UKC2","Passengers carried (arrival)","Thousand passengers","2,279",""
"2015","UKD1","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKD3","Passengers carried (arrival)","Thousand passengers","11,566",""
"2015","UKD4","Passengers carried (arrival)","Thousand passengers","17",""
"2015","UKD7","Passengers carried (arrival)","Thousand passengers","2,153",""
"2015","UKE1","Passengers carried (arrival)","Thousand passengers","111",""
"2015","UKE3","Passengers carried (arrival)","Thousand passengers","432",""
"2015","UKE4","Passengers carried (arrival)","Thousand passengers","1,716",""
"2015","UKF2","Passengers carried (arrival)","Thousand passengers","2,224",""
"2015","UKF3","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKG1","Passengers carried (arrival)","Thousand passengers","0",""
"2015","UKG3","Passengers carried (arrival)","Thousand passengers","5,095",""
"2015","UKH1","Passengers carried (arrival)","Thousand passengers","233",""
"2015","UKH2","Passengers carried (arrival)","Thousand passengers","6,138",""
"2015","UKH3","Passengers carried (arrival)","Thousand passengers","11,655",""
"2015","UKI3","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKI4","Passengers carried (arrival)","Thousand passengers","2,199",""
"2015","UKI5","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKI6","Passengers carried (arrival)","Thousand passengers","0",""
"2015","UKI7","Passengers carried (arrival)","Thousand passengers","38,006",""
"2015","UKJ1","Passengers carried (arrival)","Thousand passengers","0",""
"2015","UKJ2","Passengers carried (arrival)","Thousand passengers","20,001",""
"2015","UKJ3","Passengers carried (arrival)","Thousand passengers","888",""
"2015","UKJ4","Passengers carried (arrival)","Thousand passengers","1",""
"2015","UKK1","Passengers carried (arrival)","Thousand passengers","3,386",""
"2015","UKK2","Passengers carried (arrival)","Thousand passengers","352",""
"2015","UKK3","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKK4","Passengers carried (arrival)","Thousand passengers","409",""
"2015","UKL1","Passengers carried (arrival)","Thousand passengers",":",""
"2015","UKL2","Passengers carried (arrival)","Thousand passengers","582",""
"2015","UKM5","Passengers carried (arrival)","Thousand passengers","1,730",""
"2015","UKM6","Passengers carried (arrival)","Thousand passengers","791",""
"2015","UKM7","Passengers carried (arrival)","Thousand passengers","5,574",""
"2015","UKM8","Passengers carried (arrival)","Thousand passengers","4,357",""
"2015","UKM9","Passengers carried (arrival)","Thousand passengers","304",""
"2015","UKN0","Passengers carried (arrival)","Thousand passengers","3,681",""
"2015","UKZZ","Passengers carried (arrival)","Thousand passengers","125",""
"2015","IS00","Passengers carried (arrival)","Thousand passengers","2,423",""
"2015","NO01","Passengers carried (arrival)","Thousand passengers","12,303",""
"2015","NO02","Passengers carried (arrival)","Thousand passengers",":",""
"2015","NO03","Passengers carried (arrival)","Thousand passengers","1,587",""
"2015","NO04","Passengers carried (arrival)","Thousand passengers","2,971",""
"2015","NO05","Passengers carried (arrival)","Thousand passengers","3,942",""
"2015","NO06","Passengers carried (arrival)","Thousand passengers","2,157",""
"2015","NO07","Passengers carried (arrival)","Thousand passengers","2,997",""
"2015","NOZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2015","CH01","Passengers carried (arrival)","Thousand passengers","7,835",""
"2015","CH02","Passengers carried (arrival)","Thousand passengers","87",""
"2015","CH03","Passengers carried (arrival)","Thousand passengers",":",""
"2015","CH04","Passengers carried (arrival)","Thousand passengers","13,148",""
"2015","CH05","Passengers carried (arrival)","Thousand passengers","46",""
"2015","CH06","Passengers carried (arrival)","Thousand passengers",":",""
"2015","CH07","Passengers carried (arrival)","Thousand passengers","78",""
"2015","CHZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","BE2","Passengers carried (arrival)","Thousand passengers","11,258",""
"2016","BE21","Passengers carried (arrival)","Thousand passengers","128",""
"2016","BE24","Passengers carried (arrival)","Thousand passengers","10,924",""
"2016","BE25","Passengers carried (arrival)","Thousand passengers","206",""
"2016","BE3","Passengers carried (arrival)","Thousand passengers","3,820",""
"2016","BE32","Passengers carried (arrival)","Thousand passengers","3,647",""
"2016","BE33","Passengers carried (arrival)","Thousand passengers","174",""
"2016","BG33","Passengers carried (arrival)","Thousand passengers","833",""
"2016","BG34","Passengers carried (arrival)","Thousand passengers","1,429",""
"2016","BG41","Passengers carried (arrival)","Thousand passengers","2,457",""
"2016","CZ01","Passengers carried (arrival)","Thousand passengers","6,495",""
"2016","CZ04","Passengers carried (arrival)","Thousand passengers","10",""
"2016","CZ05","Passengers carried (arrival)","Thousand passengers","14",""
"2016","CZ06","Passengers carried (arrival)","Thousand passengers","199",""
"2016","CZ08","Passengers carried (arrival)","Thousand passengers","119",""
"2016","DK01","Passengers carried (arrival)","Thousand passengers","14,636",""
"2016","DK02","Passengers carried (arrival)","Thousand passengers","5",""
"2016","DK03","Passengers carried (arrival)","Thousand passengers","1,607",""
"2016","DK04","Passengers carried (arrival)","Thousand passengers","266",""
"2016","DK05","Passengers carried (arrival)","Thousand passengers","746",""
"2016","DE11","Passengers carried (arrival)","Thousand passengers","5,284",""
"2016","DE12","Passengers carried (arrival)","Thousand passengers","551",""
"2016","DE13","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DE14","Passengers carried (arrival)","Thousand passengers","233",""
"2016","DE21","Passengers carried (arrival)","Thousand passengers","21,136",""
"2016","DE22","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DE24","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DE25","Passengers carried (arrival)","Thousand passengers","1,724",""
"2016","DE27","Passengers carried (arrival)","Thousand passengers","500",""
"2016","DE30","Passengers carried (arrival)","Thousand passengers","10,661",""
"2016","DE40","Passengers carried (arrival)","Thousand passengers","5,829",""
"2016","DE50","Passengers carried (arrival)","Thousand passengers","1,287",""
"2016","DE60","Passengers carried (arrival)","Thousand passengers","8,120",""
"2016","DE71","Passengers carried (arrival)","Thousand passengers","30,483",""
"2016","DE73","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DE80","Passengers carried (arrival)","Thousand passengers","109",""
"2016","DE91","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DE92","Passengers carried (arrival)","Thousand passengers","2,696",""
"2016","DE94","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DEA1","Passengers carried (arrival)","Thousand passengers","12,684",""
"2016","DEA2","Passengers carried (arrival)","Thousand passengers","5,930",""
"2016","DEA3","Passengers carried (arrival)","Thousand passengers","386",""
"2016","DEA4","Passengers carried (arrival)","Thousand passengers","342",""
"2016","DEA5","Passengers carried (arrival)","Thousand passengers","969",""
"2016","DEB1","Passengers carried (arrival)","Thousand passengers","1,264",""
"2016","DEB2","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DEB3","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DEC0","Passengers carried (arrival)","Thousand passengers","198",""
"2016","DED2","Passengers carried (arrival)","Thousand passengers","829",""
"2016","DED5","Passengers carried (arrival)","Thousand passengers","1,087",""
"2016","DEE0","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DEE01","Passengers carried (arrival)","Thousand passengers",":",""
"2016","DEF0","Passengers carried (arrival)","Thousand passengers","65",""
"2016","DEG0","Passengers carried (arrival)","Thousand passengers","111",""
"2016","DEZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EE00","Passengers carried (arrival)","Thousand passengers","1,090",""
"2016","IE04","Passengers carried (arrival)","Thousand passengers","366",""
"2016","IE05","Passengers carried (arrival)","Thousand passengers","2,089",""
"2016","IE06","Passengers carried (arrival)","Thousand passengers","13,827",""
"2016","EL51","Passengers carried (arrival)","Thousand passengers","209",""
"2016","EL52","Passengers carried (arrival)","Thousand passengers","2,820",""
"2016","EL53","Passengers carried (arrival)","Thousand passengers","5",""
"2016","EL54","Passengers carried (arrival)","Thousand passengers","48",""
"2016","EL11","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL12","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL13","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL14","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL61","Passengers carried (arrival)","Thousand passengers","208",""
"2016","EL62","Passengers carried (arrival)","Thousand passengers","2,352",""
"2016","EL63","Passengers carried (arrival)","Thousand passengers","300",""
"2016","EL64","Passengers carried (arrival)","Thousand passengers","8",""
"2016","EL65","Passengers carried (arrival)","Thousand passengers","114",""
"2016","EL21","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL22","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL23","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL24","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL25","Passengers carried (arrival)","Thousand passengers",":",""
"2016","EL30","Passengers carried (arrival)","Thousand passengers","10,047",""
"2016","EL41","Passengers carried (arrival)","Thousand passengers","528",""
"2016","EL42","Passengers carried (arrival)","Thousand passengers","4,960",""
"2016","EL43","Passengers carried (arrival)","Thousand passengers","4,850",""
"2016","ELZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES11","Passengers carried (arrival)","Thousand passengers","2,213",""
"2016","ES12","Passengers carried (arrival)","Thousand passengers","641",""
"2016","ES13","Passengers carried (arrival)","Thousand passengers","389",""
"2016","ES21","Passengers carried (arrival)","Thousand passengers","2,437",""
"2016","ES22","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES23","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES24","Passengers carried (arrival)","Thousand passengers","207",""
"2016","ES30","Passengers carried (arrival)","Thousand passengers","24,673",""
"2016","ES41","Passengers carried (arrival)","Thousand passengers","112",""
"2016","ES42","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES43","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES51","Passengers carried (arrival)","Thousand passengers","23,077",""
"2016","ES52","Passengers carried (arrival)","Thousand passengers","9,042",""
"2016","ES53","Passengers carried (arrival)","Thousand passengers","18,351",""
"2016","ES61","Passengers carried (arrival)","Thousand passengers","11,863",""
"2016","ES62","Passengers carried (arrival)","Thousand passengers","550",""
"2016","ES63","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ES64","Passengers carried (arrival)","Thousand passengers","160",""
"2016","ES70","Passengers carried (arrival)","Thousand passengers","19,848",""
"2016","FR10","Passengers carried (arrival)","Thousand passengers","48,698",""
"2016","FRB0","Passengers carried (arrival)","Thousand passengers","99",""
"2016","FRC1","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FRC2","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FRD1","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FRD2","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FRE1","Passengers carried (arrival)","Thousand passengers","886",""
"2016","FRE2","Passengers carried (arrival)","Thousand passengers","1,985",""
"2016","FRF1","Passengers carried (arrival)","Thousand passengers","4,170",""
"2016","FRF2","Passengers carried (arrival)","Thousand passengers","65",""
"2016","FRF3","Passengers carried (arrival)","Thousand passengers","112",""
"2016","FRG0","Passengers carried (arrival)","Thousand passengers","2,359",""
"2016","FRH0","Passengers carried (arrival)","Thousand passengers","881",""
"2016","FRI1","Passengers carried (arrival)","Thousand passengers","3,891",""
"2016","FRI2","Passengers carried (arrival)","Thousand passengers","145",""
"2016","FRI3","Passengers carried (arrival)","Thousand passengers","110",""
"2016","FRJ1","Passengers carried (arrival)","Thousand passengers","1,447",""
"2016","FRJ2","Passengers carried (arrival)","Thousand passengers","4,222",""
"2016","FRK1","Passengers carried (arrival)","Thousand passengers","197",""
"2016","FRK2","Passengers carried (arrival)","Thousand passengers","5,006",""
"2016","FRL0","Passengers carried (arrival)","Thousand passengers","10,644",""
"2016","FRM0","Passengers carried (arrival)","Thousand passengers","1,825",""
"2016","FRY1","Passengers carried (arrival)","Thousand passengers","1,186",""
"2016","FRY2","Passengers carried (arrival)","Thousand passengers","884",""
"2016","FRY3","Passengers carried (arrival)","Thousand passengers","242",""
"2016","FRY4","Passengers carried (arrival)","Thousand passengers","1,042",""
"2016","FRY5","Passengers carried (arrival)","Thousand passengers","156",""
"2016","FR2","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR3","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR4","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR5","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR6","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR7","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FR8","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FRA","Passengers carried (arrival)","Thousand passengers",":",""
"2016","HR03","Passengers carried (arrival)","Thousand passengers","2,555",""
"2016","HR04","Passengers carried (arrival)","Thousand passengers","1,385",""
"2016","ITC1","Passengers carried (arrival)","Thousand passengers","1,972",""
"2016","ITC2","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ITC3","Passengers carried (arrival)","Thousand passengers","634",""
"2016","ITC4","Passengers carried (arrival)","Thousand passengers","20,094",""
"2016","ITH1","Passengers carried (arrival)","Thousand passengers",":",""
"2016","ITH3","Passengers carried (arrival)","Thousand passengers","7,500",""
"2016","ITH4","Passengers carried (arrival)","Thousand passengers","362",""
"2016","ITH5","Passengers carried (arrival)","Thousand passengers","4,043",""
"2016","ITI1","Passengers carried (arrival)","Thousand passengers","3,732",""
"2016","ITI2","Passengers carried (arrival)","Thousand passengers","107",""
"2016","ITI3","Passengers carried (arrival)","Thousand passengers","237",""
"2016","ITI4","Passengers carried (arrival)","Thousand passengers","23,448",""
"2016","ITF1","Passengers carried (arrival)","Thousand passengers","283",""
"2016","ITF3","Passengers carried (arrival)","Thousand passengers","3,352",""
"2016","ITF4","Passengers carried (arrival)","Thousand passengers","3,292",""
"2016","ITF6","Passengers carried (arrival)","Thousand passengers","1,486",""
"2016","ITG1","Passengers carried (arrival)","Thousand passengers","7,664",""
"2016","ITG2","Passengers carried (arrival)","Thousand passengers","3,767",""
"2016","ITZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","CY00","Passengers carried (arrival)","Thousand passengers","4,489",""
"2016","LV00","Passengers carried (arrival)","Thousand passengers","2,699",""
"2016","LT01","Passengers carried (arrival)","Thousand passengers","1,909",""
"2016","LT02","Passengers carried (arrival)","Thousand passengers","488",""
"2016","LU00","Passengers carried (arrival)","Thousand passengers","1,485",""
"2016","HU11","Passengers carried (arrival)","Thousand passengers","5,639",""
"2016","HU32","Passengers carried (arrival)","Thousand passengers","141",""
"2016","MT00","Passengers carried (arrival)","Thousand passengers","2,542",""
"2016","NL13","Passengers carried (arrival)","Thousand passengers","76",""
"2016","NL32","Passengers carried (arrival)","Thousand passengers","31,727",""
"2016","NL33","Passengers carried (arrival)","Thousand passengers","822",""
"2016","NL41","Passengers carried (arrival)","Thousand passengers","2,378",""
"2016","NL42","Passengers carried (arrival)","Thousand passengers","92",""
"2016","AT12","Passengers carried (arrival)","Thousand passengers","11,612",""
"2016","AT21","Passengers carried (arrival)","Thousand passengers","98",""
"2016","AT22","Passengers carried (arrival)","Thousand passengers","492",""
"2016","AT31","Passengers carried (arrival)","Thousand passengers","214",""
"2016","AT32","Passengers carried (arrival)","Thousand passengers","873",""
"2016","AT33","Passengers carried (arrival)","Thousand passengers","507",""
"2016","PL21","Passengers carried (arrival)","Thousand passengers","2,476",""
"2016","PL22","Passengers carried (arrival)","Thousand passengers","1,588",""
"2016","PL41","Passengers carried (arrival)","Thousand passengers","841",""
"2016","PL42","Passengers carried (arrival)","Thousand passengers","233",""
"2016","PL51","Passengers carried (arrival)","Thousand passengers","1,183",""
"2016","PL61","Passengers carried (arrival)","Thousand passengers","168",""
"2016","PL63","Passengers carried (arrival)","Thousand passengers","2,184",""
"2016","PL71","Passengers carried (arrival)","Thousand passengers","121",""
"2016","PL82","Passengers carried (arrival)","Thousand passengers","329",""
"2016","PL91","Passengers carried (arrival)","Thousand passengers","7,875",""
"2016","PT11","Passengers carried (arrival)","Thousand passengers","4,744",""
"2016","PT15","Passengers carried (arrival)","Thousand passengers","3,839",""
"2016","PT16","Passengers carried (arrival)","Thousand passengers",":",""
"2016","PT17","Passengers carried (arrival)","Thousand passengers","11,280",""
"2016","PT18","Passengers carried (arrival)","Thousand passengers","0",""
"2016","PT20","Passengers carried (arrival)","Thousand passengers","1,373",""
"2016","PT30","Passengers carried (arrival)","Thousand passengers","1,583",""
"2016","RO11","Passengers carried (arrival)","Thousand passengers","931",""
"2016","RO12","Passengers carried (arrival)","Thousand passengers","319",""
"2016","RO21","Passengers carried (arrival)","Thousand passengers","646",""
"2016","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2016","RO32","Passengers carried (arrival)","Thousand passengers","5,450",""
"2016","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2016","RO42","Passengers carried (arrival)","Thousand passengers","589",""
"2016","SI04","Passengers carried (arrival)","Thousand passengers","700",""
"2016","SK01","Passengers carried (arrival)","Thousand passengers","868",""
"2016","SK04","Passengers carried (arrival)","Thousand passengers","218",""
"2016","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","FI19","Passengers carried (arrival)","Thousand passengers","326",""
"2016","FI1B","Passengers carried (arrival)","Thousand passengers","8,575",""
"2016","FI1C","Passengers carried (arrival)","Thousand passengers","160",""
"2016","FI1D","Passengers carried (arrival)","Thousand passengers","1,280",""
"2016","FI20","Passengers carried (arrival)","Thousand passengers","30",""
"2016","FIZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","SE11","Passengers carried (arrival)","Thousand passengers","13,616",""
"2016","SE12","Passengers carried (arrival)","Thousand passengers","1,148",""
"2016","SE21","Passengers carried (arrival)","Thousand passengers","438",""
"2016","SE22","Passengers carried (arrival)","Thousand passengers","1,434",""
"2016","SE23","Passengers carried (arrival)","Thousand passengers","3,190",""
"2016","SE31","Passengers carried (arrival)","Thousand passengers",":",""
"2016","SE32","Passengers carried (arrival)","Thousand passengers","387",""
"2016","SE33","Passengers carried (arrival)","Thousand passengers","1,394",""
"2016","UKC1","Passengers carried (arrival)","Thousand passengers","66",""
"2016","UKC2","Passengers carried (arrival)","Thousand passengers","2,401",""
"2016","UKD1","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKD3","Passengers carried (arrival)","Thousand passengers","12,823",""
"2016","UKD4","Passengers carried (arrival)","Thousand passengers","18",""
"2016","UKD7","Passengers carried (arrival)","Thousand passengers","2,391",""
"2016","UKE1","Passengers carried (arrival)","Thousand passengers","100",""
"2016","UKE3","Passengers carried (arrival)","Thousand passengers","631",""
"2016","UKE4","Passengers carried (arrival)","Thousand passengers","1,802",""
"2016","UKF2","Passengers carried (arrival)","Thousand passengers","2,325",""
"2016","UKF3","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKG1","Passengers carried (arrival)","Thousand passengers","0",""
"2016","UKG3","Passengers carried (arrival)","Thousand passengers","5,838",""
"2016","UKH1","Passengers carried (arrival)","Thousand passengers","255",""
"2016","UKH2","Passengers carried (arrival)","Thousand passengers","7,336",""
"2016","UKH3","Passengers carried (arrival)","Thousand passengers","12,538",""
"2016","UKI3","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKI4","Passengers carried (arrival)","Thousand passengers","2,296",""
"2016","UKI5","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKI6","Passengers carried (arrival)","Thousand passengers","0",""
"2016","UKI7","Passengers carried (arrival)","Thousand passengers","38,364",""
"2016","UKJ1","Passengers carried (arrival)","Thousand passengers","0",""
"2016","UKJ2","Passengers carried (arrival)","Thousand passengers","21,422",""
"2016","UKJ3","Passengers carried (arrival)","Thousand passengers","971",""
"2016","UKJ4","Passengers carried (arrival)","Thousand passengers","0",""
"2016","UKK1","Passengers carried (arrival)","Thousand passengers","3,801",""
"2016","UKK2","Passengers carried (arrival)","Thousand passengers","332",""
"2016","UKK3","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKK4","Passengers carried (arrival)","Thousand passengers","422",""
"2016","UKL1","Passengers carried (arrival)","Thousand passengers",":",""
"2016","UKL2","Passengers carried (arrival)","Thousand passengers","675",""
"2016","UKM5","Passengers carried (arrival)","Thousand passengers","1,471",""
"2016","UKM6","Passengers carried (arrival)","Thousand passengers","786",""
"2016","UKM7","Passengers carried (arrival)","Thousand passengers","6,203",""
"2016","UKM8","Passengers carried (arrival)","Thousand passengers","4,667",""
"2016","UKM9","Passengers carried (arrival)","Thousand passengers","335",""
"2016","UKN0","Passengers carried (arrival)","Thousand passengers","4,048",""
"2016","UKZZ","Passengers carried (arrival)","Thousand passengers","185",""
"2016","IS00","Passengers carried (arrival)","Thousand passengers","3,403",""
"2016","NO01","Passengers carried (arrival)","Thousand passengers","12,875",""
"2016","NO02","Passengers carried (arrival)","Thousand passengers",":",""
"2016","NO03","Passengers carried (arrival)","Thousand passengers","1,316",""
"2016","NO04","Passengers carried (arrival)","Thousand passengers","2,806",""
"2016","NO05","Passengers carried (arrival)","Thousand passengers","3,880",""
"2016","NO06","Passengers carried (arrival)","Thousand passengers","2,199",""
"2016","NO07","Passengers carried (arrival)","Thousand passengers","3,082",""
"2016","NOZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2016","CH01","Passengers carried (arrival)","Thousand passengers","8,216",""
"2016","CH02","Passengers carried (arrival)","Thousand passengers","83",""
"2016","CH03","Passengers carried (arrival)","Thousand passengers",":",""
"2016","CH04","Passengers carried (arrival)","Thousand passengers","13,833",""
"2016","CH05","Passengers carried (arrival)","Thousand passengers","49",""
"2016","CH06","Passengers carried (arrival)","Thousand passengers",":",""
"2016","CH07","Passengers carried (arrival)","Thousand passengers","83",""
"2016","CHZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","BE2","Passengers carried (arrival)","Thousand passengers","12,714",""
"2017","BE21","Passengers carried (arrival)","Thousand passengers","127",""
"2017","BE24","Passengers carried (arrival)","Thousand passengers","12,411",""
"2017","BE25","Passengers carried (arrival)","Thousand passengers","176",""
"2017","BE3","Passengers carried (arrival)","Thousand passengers","3,938",""
"2017","BE32","Passengers carried (arrival)","Thousand passengers","3,845",""
"2017","BE33","Passengers carried (arrival)","Thousand passengers","92",""
"2017","BG33","Passengers carried (arrival)","Thousand passengers","973",""
"2017","BG34","Passengers carried (arrival)","Thousand passengers","1,477",""
"2017","BG41","Passengers carried (arrival)","Thousand passengers","3,199",""
"2017","CZ01","Passengers carried (arrival)","Thousand passengers","7,695",""
"2017","CZ04","Passengers carried (arrival)","Thousand passengers","10",""
"2017","CZ05","Passengers carried (arrival)","Thousand passengers","43",""
"2017","CZ06","Passengers carried (arrival)","Thousand passengers","230",""
"2017","CZ08","Passengers carried (arrival)","Thousand passengers","156",""
"2017","DK01","Passengers carried (arrival)","Thousand passengers","14,710",""
"2017","DK02","Passengers carried (arrival)","Thousand passengers","4",""
"2017","DK03","Passengers carried (arrival)","Thousand passengers","1,748",""
"2017","DK04","Passengers carried (arrival)","Thousand passengers","256",""
"2017","DK05","Passengers carried (arrival)","Thousand passengers","746",""
"2017","DE11","Passengers carried (arrival)","Thousand passengers","5,459",""
"2017","DE12","Passengers carried (arrival)","Thousand passengers","619",""
"2017","DE13","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DE14","Passengers carried (arrival)","Thousand passengers","228",""
"2017","DE21","Passengers carried (arrival)","Thousand passengers","22,335",""
"2017","DE22","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DE24","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DE25","Passengers carried (arrival)","Thousand passengers","2,088",""
"2017","DE27","Passengers carried (arrival)","Thousand passengers","594",""
"2017","DE30","Passengers carried (arrival)","Thousand passengers","10,270",""
"2017","DE40","Passengers carried (arrival)","Thousand passengers","6,442",""
"2017","DE50","Passengers carried (arrival)","Thousand passengers","1,270",""
"2017","DE60","Passengers carried (arrival)","Thousand passengers","8,813",""
"2017","DE71","Passengers carried (arrival)","Thousand passengers","32,373",""
"2017","DE73","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DE80","Passengers carried (arrival)","Thousand passengers","134",""
"2017","DE91","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DE92","Passengers carried (arrival)","Thousand passengers","2,946",""
"2017","DE94","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEA1","Passengers carried (arrival)","Thousand passengers","13,274",""
"2017","DEA2","Passengers carried (arrival)","Thousand passengers","6,178",""
"2017","DEA3","Passengers carried (arrival)","Thousand passengers","479",""
"2017","DEA4","Passengers carried (arrival)","Thousand passengers","363",""
"2017","DEA5","Passengers carried (arrival)","Thousand passengers","1,006",""
"2017","DEB1","Passengers carried (arrival)","Thousand passengers","1,186",""
"2017","DEB2","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEB3","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEC0","Passengers carried (arrival)","Thousand passengers","186",""
"2017","DED2","Passengers carried (arrival)","Thousand passengers","855",""
"2017","DED5","Passengers carried (arrival)","Thousand passengers","1,177",""
"2017","DEE0","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEE01","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEF0","Passengers carried (arrival)","Thousand passengers",":",""
"2017","DEG0","Passengers carried (arrival)","Thousand passengers","137",""
"2017","DEZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EE00","Passengers carried (arrival)","Thousand passengers","1,296",""
"2017","IE04","Passengers carried (arrival)","Thousand passengers","371",""
"2017","IE05","Passengers carried (arrival)","Thousand passengers","2,098",""
"2017","IE06","Passengers carried (arrival)","Thousand passengers","14,662",""
"2017","EL51","Passengers carried (arrival)","Thousand passengers","250",""
"2017","EL52","Passengers carried (arrival)","Thousand passengers","3,153",""
"2017","EL53","Passengers carried (arrival)","Thousand passengers","4",""
"2017","EL54","Passengers carried (arrival)","Thousand passengers","47",""
"2017","EL11","Passengers carried (arrival)","Thousand passengers",":",""
"2017","EL12","Passengers carried (arrival)","Thousand passengers",":",""
